"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_1.0"	"RIORUBEN"	"Neotoma"	10161	15306	"Rio Rubens Bog"	-52.0371	-71.8761	220	"South America"	"Peat"	"Raw"	143	"AWI"	28	-45.2	16923.5	119.5	16968.8	"Ombrotrophic peat bog, located east of the Andean cordillera in the Chilean part of southern Patagonia. Site lies in a meltwater channel outside the Late Glacial Macimum Bog is dominated by the dwarf shrub Empetrum rubrum and the moss Polytrichum strictum. Site is situated at the steppe-forest ecotone. The original Nothofagus pumilio forests have been largely replaced by open Nothofagus antarctica and N. pumilio woodlands, Chiliotrichium diffusum shrub, and grasslands."	"1995-01-01 00:00:00"	"Huber, U.M. and Markgraf, V., 2003. Holocene fire frequency and climate change at Rio Rubens Bog, southern Patagonia. In: Fire and climatic change in temperate ecosystems of the western Americas ed. by T.T. Veblen, W.L. Baker, G. Montenegro, and T.W. Swetnam (pp. 357-380). Springer, New York, USA."	"https://doi.org/10.1007/0-387-21710-X_13"	"Huber, U.M. and Markgraf, V., 2003. European impact on fire regimes and vegetation dynamics at the steppe-forest ecotone of southern Patagonia. The Holocene, 13(4), pp.567-579."	"https://doi.org/10.1191/0959683603hl647rp"	"Huber, U.M., Markgraf, V. and Schabitz, F., 2004. Geographical and temporal trends in Late Quaternary fire histories of Fuego-Patagonia, South America. Quaternary Science Reviews, 23(9-10), pp.1079-1097."	"https://doi.org/10.1016/j.quascirev.2003.11.002"	"Markgraf, V. and Huber, U.M., 2010. Late and postglacial vegetation and fire history in Southern Patagonia and Tierra del Fuego. Palaeogeography, Palaeoclimatology, Palaeoecology, 297(2), pp.351-366."	"https://doi.org/10.1016/j.palaeo.2010.08.013"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"POLLUX"	"Neotoma"	10175	15331	"Mallin Pollux"	-45.6886	-71.8379	640	"South America"	"Peat"	"Raw"	91	"AWI"	19	-60	17629	196.5	17689	"Sedge fen located behind a low ridge a few meters above the southeastern shore of Lago Pollux. A dense shrub belt of Nothofagus antarctica and Escallonia rubra covers the drier areas of the fen. Native Nothofagus pumilio forest has been mostly cleared and converted to pastureland."	"1997-01-01 00:00:00"	"Markgraf, V., Whitlock, C. and Haberle, S., 2007. Vegetation and fire history during the last 18,000 cal yr BP in Southern Patagonia: Mallin Pollux, Coyhaique, Province Aisen (4541'30\" S, 7150'30\" W, 640 m elevation). Palaeogeography, Palaeoclimatology, Palaeoecology, 254(3-4), pp.492-507."	"https://doi.org/10.1016/j.palaeo.2007.07.008"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"CHOCHOS"	"Neotoma"	10194	15366	"Laguna de Chochos"	-7.6351	-77.4747	3285	"South America"	"Lake"	"Raw"	64	"Neotoma_Neotoma 1"	9	83	16020	253	15937	"Moraine dammed lake that lies on the eastern flang of the eastern cordillera of the northern Peruvian Andes. The lake is partially encircled by timberline forest and is situated in an ecotone, with tropical alpine vegetation (known locally as paramo or puna). Within these grasslands are tussock-forming Calamagrostis, Cortaderia, and Festuca, with poorly drained areas dominated by sedges (Carex, Isolepis, Oreobolus, Scirpus, Uncinia). The lake has abundant submerged Isoetes lechleri."	"1996-07-01 00:00:00"	"Bush, M.B., Hansen, B.C., Rodbell, D.T., Seltzer, G.O., Young, K.R., Leon, B., Abbott, M.B., Silman, M.R. and Gosling, W.D., 2005. A 17000-year history of Andean climate and vegetation change from Laguna de Chochos, Peru. Journal of Quaternary Science: Published for the Quaternary Research Association, 20(7-8), pp.703-714."	"https://doi.org/10.1002/jqs.983"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44629.64	"Google Earth"	NA
"LegacyPollen_1.0"	"Chorreras"	"Neotoma"	10442	15955	"Laguna Chorreras"	-2.77028	-79.16	3771	"South America"	"Lake"	"Raw"	52	"AWI"	11	35	18200	356.2	18165	"Lake is dammed by a terminal moraine in a narrow valley branching off the Tomebamba River Valley. The lake is bordered to the north and south by patches of forest dominated by Polylepis, Clethra, Gynoxys. and Miconia To the east lies a wetland area with Azorella, Hypericum, and Cyperaceae. Tussock grass paramo, where unoccupied by forest patches, dominates the regionallandscape."	"1995-01-01 00:00:00"	"Hansen, B.C.S., Rodbell, D.T., Seltzer, G.O., Leon, B., Young, K.R. and Abbott, M., 2003. Late-glacial and Holocene vegetational history from two sites in the western Cordillera of southwestern Ecuador. Palaeogeography, Palaeoclimatology, Palaeoecology, 194(1-3), pp.79-108."	"https://doi.org/10.1016/S0031-0182(03)00272-4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	163116	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"PALLCHA"	"Neotoma"	11592	17366	"Laguna Pallcacocha"	-2.77056	-79.2333	4060	"South America"	"Lake"	"Raw"	30	"AWI"	10	9612	15162	191.4	5550	"Cirque lake at the head of the Tomebamba River Valley. Vegetation intermittant grass clumps and herbs such as Gentiana, Bartsia, and Huperzia, with patches of Polylepis forest."	"1993-06-01 00:00:00"	"Hansen, B.C.S., Rodbell, D.T., Seltzer, G.O., Leon, B., Young, K.R. and Abbott, M., 2003. Late-glacial and Holocene vegetational history from two sites in the western Cordillera of southwestern Ecuador. Palaeogeography, Palaeoclimatology, Palaeoecology, 194(1-3), pp.79-108."	"https://doi.org/10.1016/S0031-0182(03)00272-4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79852.3	"Google Earth"	NA
"LegacyPollen_1.0"	"YEHUIN"	"Neotoma"	11593	17368	"Yehuin"	-54.3333	-67.75	100	"South America"	"Peat"	"Raw"	27	"AWI"	5	472	11591	427.7	11119	"Sphagnum magellanicum bog on distal end moraines in the northeastern foothills of the Andies. Surrounding vegetation: steppe/Nothofagus forest transition with Nothofagus pumilio and N. antarctica."	"1975-02-01 00:00:00"	"Markgraf, V., 1983. Late and postglacial vegetational and paleoclimatic changes in subantarctic, temperate, and arid environments in Argentina. Palynology, 7(1), pp.43-70."	"https://doi.org/10.1080/01916122.1983.9989252"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GARIBALD"	"Neotoma"	11594	17371	"Paso Garibaldi"	-54.7167	-67.8333	550	"South America"	"Peat"	"Raw"	58	"AWI"	6	-57	13454	237	13511	"Sphagnum magellanicum bog located in the Nothofagus pumilio-N. antarctica krummholz zone ~100 m below treeline."	"1987-01-01 00:00:00"	"Markgraf, V., 1993. Paleoenvironments and paleoclimates in Tierra del Fuego and southernmost Patagonia, South America. Palaeogeography, Palaeoclimatology, Palaeoecology, 102(1-2), pp.53-68."	"https://doi.org/10.1016/0031-0182(93)90005-4"	"Markgraf, V. and Huber, U.M., 2010. Late and postglacial vegetation and fire history in Southern Patagonia and Tierra del Fuego. Palaeogeography, Palaeoclimatology, Palaeoecology, 297(2), pp.351-366."	"https://doi.org/10.1016/j.palaeo.2010.08.013"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"SERRUCHO"	"Neotoma"	11799	17873	"Cordon Serrucho Norte wetland"	-41.7518	-71.4288	995	"South America"	"Peat"	"Raw"	100	"AWI"	12	-45	16098	163.1	16143	"Wetland lies within the North Patagonian fold-and-thrust belt in a narrow longitudinal depression on the southwest facing slope of the mountain range. Surface vegetation Scirpus and Empetrum nigrum with Sphagnum magellanicum hummocks in small areas. Stands of Nothofagus antarctica, Pilgerodendron uviferum, and Fitzroya cupressoides occur around the edges. Post-fire stands of Nothofagus dombeyi and Austrocedrus chilensis occur on slopes above and below the wetland."	"1997-01-01 00:00:00"	"Markgraf, V., Iglesias, V. and Whitlock, C., 2013. Late and postglacial vegetation and fire history from Cordon Serrucho Norte, northern Patagonia. Palaeogeography, Palaeoclimatology, Palaeoecology, 371, pp.109-118."	"https://doi.org/10.1016/j.palaeo.2012.12.023"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"CONSUELO1"	"Neotoma"	11877	17995	"Lake Consuelo"	-13.9508	-68.9913	1360	"South America"	"Lake"	"Raw"	108	"AWI"	20	5366	44793	368.5	39427	"Lake Consuelo is constantly immersed in ground-level clouds on most days and sits at 1360 m asl, 2500 m down slope from the Bolivian Altiplano and Lake Titicaca. The lake is located within a small, closed basin with moderately steep slopes that result in thin soils with duff layers thickening above 1400 m asl. Lake Consuelo is located very close to the Manu super-humid region identified by Killeen et al., (2007) as biodiversity hotspots."	NA	"Urrego, D.H., Bush, M.B. and Silman, M.R., 2010. A long history of cloud and forest migration from Lake Consuelo, Peru. Quaternary Research, 73(2), pp.364-373."	"https://doi.org/10.1016/j.yqres.2009.10.005"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100987.5	"Google Earth"	NA
"LegacyPollen_1.0"	"CONSUELO2"	"Neotoma"	11877	18051	"Lake Consuelo"	-13.9508	-68.9913	1360	"South America"	"Lake"	"Raw"	19	"AWI"	4	317	5577.5	292.2	5260.5	"Lake Consuelo is constantly immersed in ground-level clouds on most days and sits at 1360 m asl, 2500 m down slope from the Bolivian Altiplano and Lake Titicaca. The lake is located within a small, closed basin with moderately steep slopes that result in thin soils with duff layers thickening above 1400 m asl. Lake Consuelo is located very close to the Manu super-humid region identified by Killeen et al., (2007) as biodiversity hotspots."	NA	"Urrego Sanchez, D.H., 2006. Long-term vegetation and climate change in western Amazonia. Doctoral dissertation. Florida Institute of Technology, Melbourne, Florida, USA."	NA	"Urrego, D.H., Bush, M.B. and Silman, M.R., 2010. A long history of cloud and forest migration from Lake Consuelo, Peru. Quaternary Research, 73(2), pp.364-373."	"https://doi.org/10.1016/j.yqres.2009.10.005"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100987.5	"Google Earth"	NA
"LegacyPollen_1.0"	"VAL77"	"Neotoma"	11923	18100	"Lake Valencia"	10.18349	-67.7374	410	"South America"	"Lake"	"Raw"	48	"AWI"	9	45	15913	337.6	15868	"Large graben. Physiography: valley between coastal mountains. Surrounding vegetation: savanna, crops and seral vegetation."	"1977-01-14 00:00:00"	"Leyden, B.W., 1982. Late-Quaternary and Holocene history of the Lake Valencia Basin, Venezuela. Doctoral dissertation. Indiana University, Bloomington, Indiana, USA."	NA	"Bradbury, J.P., Leyden, B., Salgado-Labouriau, M., Lewis, W.M., Schubert, C., Binford, M.W., Frey, D.G., Whitehead, D.R. and Weibezahn, F.H., 1981. Late quaternary environmental history of Lake Valencia, Venezuela. Science, 214(4527), pp.1299-1305."	"https://doi.org/10.1126/science.214.4527.1299"	"Leyden, B.W., 1985. Late Quaternary aridity and Holocene moisture fluctuations in the Lake Valencia basin, Venezuela. Ecology, 66(4), pp.1279-1295."	"https://doi.org/10.2307/1939181"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.18e+08	"Google Earth"	NA
"LegacyPollen_1.0"	"VLNOASH"	"Neotoma"	2802	18104	"Mallin Vaca Lauquen"	-36.8581	-71.0485	1450	"South America"	"Meadow"	"Raw"	71	"AWI"	6	-29	16258.5	232.7	16287.5	"Site is a seasonally inundated wet meadow on the east side of the Andes. Modern vegitation is impoverished high-elevation bunchgrass steppe with Festuca pallescens and shrubs in the families Asteraceae (Baccharis ssp., Chiliotrichium rosmarinifolium, Chuquiraga ssp., Mutisia ssp., Perezia ssp.) and Rhamnaceae (Colletia spinosissima), as well as Berberis rosmarinifolia, Ephedra frustillata and Eryngium paniculatum (Apiaceae). Native herbs include Osmorhiza berteroi (Apiaceae), Calceolaria biflora (Scrophulariaceae), Quinchamalium chilense (Santalaceae) and Phacelia sp. (Hydrophyllaceae), among others. Introduced herbs include Rumex acetosella and Plantago lanceolata. The mountain slopes are covered by the northernmost extent of southern beech (Nothofagus) forest, which is occurs to treeline at 1700 m elevation. Nothofagus obliqua dominates lower elevation forests, while N. pumilio and N. antarctica grow at higher elevations, forming a krummholz belt above the treeline in the transition zone to the Andean tundra. N. antarctica also grows on poor soils at all elevations. Few Austrocedrus chilensis trees grow at lower elevations, and burnt and dead trees of Nothofagus obliqua in the watershed offer abundant evidence of fires in recent times."	"2002-01-01 00:00:00"	"Markgraf, V., Whitlock, C., Anderson, R.S. and Garcia, A., 2009. Late Quaternary vegetation and fire history in the northernmost Nothofagus forest region: Mallin Vaca Lauquen, Neuquen Province, Argentina. Journal of Quaternary Science: Published for the Quaternary Research Association, 24(3), pp.248-258."	"https://doi.org/10.1002/jqs.1233"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"CAR982L"	"Neotoma"	11932	18123	"Lago Cardiel"	-48.9185	-71.2254	276	"South America"	"Lake"	"Raw"	46	"AWI"	5	7	10338	229.6	10331	"The lake lies in an endorheic basin on the Patagonian Plateau between the Andean Cordillera and the Atlantic coast. Present-day vegetation is Patagonian steppe-scrub, with patches of tall shrubs in the valley bottoms (Schinus patagonicus, Berberis empetrifolia, Lycium chilense and Verbena tridens). Exposed mud flats around the lake margin are covered by dense growth of Amaranthaceae and other weedy taxa, some of European origin. Subantarctic Nothofagus antarctica woodland and Nothofagus pumilio forest grow on the higher-elevation mountains about 50 km to the northwest beyond the lake catchment."	"1998-01-15 00:00:00"	"Markgraf, V., Bradbury, J.P., Schwalb, A., Burns, S.J., Stern, C., Ariztegui, D., Gilli, A., Anselmetti, F.S., Stine, S. and Maidana, N., 2003. Holocene palaeoclimates of southern Patagonia: limnological and environmental history of Lago Cardiel, Argentina. The Holocene, 13(4), pp.581-591."	"https://doi.org/10.1191/0959683603hl648rp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.48e+08	"Google Earth"	NA
"LegacyPollen_1.0"	"MAULE"	"Neotoma"	13289	19817	"Laguna del Maule"	-36.0536	-70.5014	2160	"South America"	"Lake"	"Raw"	12	"AWI"	12	-69	686	68.6	755	"Lake in a large caldera in the west-central Chilean Andes in the Andean Southern Volcanic Zone. Site is located in the transition zone between temperate semi-arid, summer warm and dry-cool high-mountain climate zones. Modern vegetation is high Andean Shrubland dominated by subshrubs and cushion species. A dam constructed in 1946-1958 raised water level 40 m, which increased volume from ~600,000 dam3 to 2,000,000 dam3."	"2011-01-01 00:00:00"	"Carrevedo, M.L., Frugone, M., Latorre, C., Maldonado, A., Bernardez, P., Prego, R., Cardenas, D. and Valero-Garces, B., 2015. A 700-year record of climate and environmental change from a high Andean lake: Laguna del Maule, central Chile (36S). The Holocene, 25(6), pp.956-972."	"https://doi.org/10.1177/0959683615574584"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48612169	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"CARIMAGUA"	"Neotoma"	13962	21533	"Laguna Carimagua"	4.57852	-71.3304	180	"South America"	"Lake"	"Raw"	41	"AWI"	5	-35	7747	194.6	7782	"Laguna Carimagua is an isolated, shallow lake lying in a relatively flat area in the central part of the Llanos Orientales, above the large river system of the Rio Meta in the north. Surrounding vegetation: savanna and gallery forest. The lake is surrounded by stands of Mauritiella and some Mauritia. At the. northern edge, the lake is surrounded by grassland, whereas the other parts of the lake are bordered by small patches of forest."	"1996-02-29 00:00:00"	"Behling, H. and Hooghiemstra, H., 1999. Environmental history of the Colombian savannas of the Llanos Orientales since the Last Glacial Maximum from lake records El Pinal and Carimagua. Journal of Paleolimnology, 21(4), pp.461-476."	"https://doi.org/10.1023/A:1008051720473"	"Berrio, J.C., Hooghiemstra, H., Behling, H. and Van der Borg, K., 2000. Late Holocene history of savanna gallery forest from Carimagua area, Colombia. Review of Palaeobotany and Palynology, 111(3-4), pp.295-308."	"https://doi.org/10.1016/S0034-6667(00)00030-0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1519013	"Google Earth"	NA
"LegacyPollen_1.0"	"CABOSQUE"	"Neotoma"	13963	21535	"Laguna Carimagua-Bosque"	4.5865	-71.3271	180	"South America"	"Lake"	"Raw"	27	"Neotoma_DANS 1"	4	-46	1032	41.5	1078	"Laguna Carimagua lies in the Llanos Orientales. The lake is shallow, 1-2 m deep, and lies in a fluvial channel. The study area is characterized by 'bosque tipo morichal', and the main taxa are Mauritia flexuosa, Hedyosmum bonplandianum, Trichantera gigantea, Miconia scorpioides, Caraipa llanorum, Alchornea triplinervia, and species belonging to the genera Protium, Vochysia, and Cecropia."	"1996-01-01 00:00:00"	"Berrio, J.C., Hooghiemstra, H., Behling, H. and Van der Borg, K., 2000. Late Holocene history of savanna gallery forest from Carimagua area, Colombia. Review of Palaeobotany and Palynology, 111(3-4), pp.295-308."	"https://doi.org/10.1016/S0034-6667(00)00030-0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79455.39	"Google Earth"	NA
"LegacyPollen_1.0"	"CHALALAN"	"Neotoma"	13964	21537	"Lake Chalalan"	-14.4279	-67.9206	330	"South America"	"Lake"	"Raw"	30	"AWI"	9	-34	8998	311.4	9032	"The lake, which lies approximately 10 m above the modern level of Rio Tuichi, has an oval basin c. 900 m long by 500 m at its widest part. This steepsided lake reaches depths of 5 m within 5 m of the current shoreline. Secchi depth in Lake Chalalan is reached at c. 2 m, suggesting mesotrophic conditions. Surrounding modern vegetation is lowland evergreen forest dominated by Iriartea deltoidea, Mauritia flexuosa, Oenocarpus bataua, Hura crepitans, Ceiba pentandra, Pentaplaris davidsmithii, and Cecropia spp. Located west of the rural community of Rurrenabaque in the Upper Beni River, in the Bolivian Amazon. Mean annual precipitation at Rurrenabaque is 2550 mm while mean annual temperature is 26C."	"2003-07-01 00:00:00"	"Urrego, D.H., Bush, M.B., Silman, M.R., Niccum, B.A., De La Rosa, P., McMichael, C.H., Hagen, S. and Palace, M., 2013. Holocene fires, forest stability and human occupation in south-western Amazonia. Journal of biogeography, 40(3), pp.521-533."	"https://doi.org/10.1111/jbi.12016"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	366693	"Google Earth"	NA
"LegacyPollen_1.0"	"ANGEL_neotoma"	"Neotoma"	13966	21541	"Laguna Angel"	4.44937	-70.5389	200	"South America"	"Lake"	"Raw"	27	"AWI"	7	-42	11649	449.7	11691	"Laguna Angel is a circular-shaped and shallow lake in a flat area between two rivers which are at least 5-10 km distant from the lake."	"1996-02-01 00:00:00"	"Behling, H. and Hooghiemstra, H., 1998. Late Quaternary palaeoecology and palaeoclimatology from pollen records of the savannas of the Llanos Orientales in Colombia. Palaeogeography, Palaeoclimatology, Palaeoecology, 139(3-4), pp.251-267."	"https://doi.org/10.1016/S0031-0182(97)00139-9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60212.6	"Google Earth"	NA
"LegacyPollen_1.0"	"EL_PINAL"	"Neotoma"	13967	21543	"Laguna El Pinal"	4.659645	-71.4551	180	"South America"	"Lake"	"Raw"	36	"AWI"	6	-49	20826	596.4	20875	"Laguna El Pinal lies in a relatively flat area in the central part of the Llanos Orientales, above the large river system of the Rio Meta in the north. The lake is shallow, ~1.2 km long and ~300 m, and lies in the upper reaches of a modern stream channel, which may be an old channel of the Meta River."	"1996-02-29 00:00:00"	"Behling, H. and Hooghiemstra, H., 1999. Environmental history of the Colombian savannas of the Llanos Orientales since the Last Glacial Maximum from lake records El Pinal and Carimagua. Journal of Paleolimnology, 21(4), pp.461-476."	"https://doi.org/10.1023/A:1008051720473"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	449163.7	"Google Earth"	NA
"LegacyPollen_1.0"	"SARDINAS"	"Neotoma"	13968	21545	"Laguna Sardinas"	4.97036	-69.5212	80	"South America"	"Lake"	"Raw"	46	"AWI"	7	27	13465	298.6	13438	"Fluvial origin lake in floodplain of the Rio Torno. Surrounding vegetation: savanna and gallery forest."	"1996-02-21 00:00:00"	"Behling, H. and Hooghiemstra, H., 1998. Late Quaternary palaeoecology and palaeoclimatology from pollen records of the savannas of the Llanos Orientales in Colombia. Palaeogeography, Palaeoclimatology, Palaeoecology, 139(3-4), pp.251-267."	"https://doi.org/10.1016/S0031-0182(97)00139-9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	182208.5	"Google Earth"	NA
"LegacyPollen_1.0"	"MOZAMBIQ"	"Neotoma"	13969	21549	"Laguna Mozambique"	3.956185	-73.0525	175	"South America"	"Lake"	"Raw"	51	"AWI"	4	9	3822	76.3	3813	"A herb community dominated by Trachypogon vestitus and Axonopus purpusii occurs on seasonally inundated alluvial areas. On the well-drained higher plains, a grassy vegetation dominated by Paspalum pectinatum and Trachypogon occurs. The most important genera of the grass savanna are Adropogon, Aristida, Axonopus, Eragrostis, Paspalum and Ctenium. Characteristic shrubs are Clitoria, Miconia, Pavonia, Sida, Tibouchina and Waltheria. Characteristic low trees of higher stature are Byrsonima crassifolia, Curatella americana and Palicourea rigida. Dense gallery forest occurs along the river borders, and extends to areas that may have served as drainage channels in the past."	"2000-01-01 00:00:00"	"Berrio, J.C., Hooghiemstra, H., Behling, H., Botero, P. and Van der Borg, K., 2002. Late-Quaternary savanna history of the Colombian Llanos Orientales from Lagunas Chenevo and Mozambique: a transect synthesis. The Holocene, 12(1), pp.35-48."	"https://doi.org/10.1191/0959683602hl518rp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1785619	"Google Earth"	NA
"LegacyPollen_1.0"	"CHENEVO"	"Neotoma"	13970	21551	"Laguna Chenevo"	4.59408	-71.4408	150	"South America"	"Lake"	"Raw"	37	"AWI"	5	-69	8115	227.3	8184	"Lake is located in a fluvial channel. A herb community dominated by Trachypogon vestitus and Axonopus purpusii occurs on seasonally inundated alluvial areas. On the well-drained higher plains, a grassy vegetation dominated by Paspalum pectinatum and Trachypogon occurs. The most important genera of the grass savanna are Adropogon, Aristida, Axonopus, Eragrostis, Paspalum and Ctenium. Characteristic shrubs are Clitoria, Miconia, Pavonia, Sida, Tibouchina and Waltheria. Characteristic low trees of higher stature are Byrsonima crassifolia, Curatella americana and Palicourea rigida. Dense gallery forest occurs along the river borders, and extends to areas that may have served as drainage channels in the past."	"2000-01-01 00:00:00"	"Berrio, J.C., Hooghiemstra, H., Behling, H., Botero, P. and Van der Borg, K., 2002. Late-Quaternary savanna history of the Colombian Llanos Orientales from Lagunas Chenevo and Mozambique: a transect synthesis. The Holocene, 12(1), pp.35-48."	"https://doi.org/10.1191/0959683602hl518rp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74581.79	"Google Earth"	NA
"LegacyPollen_1.0"	"LOMALIND"	"Neotoma"	13971	21553	"Laguna Loma Linda"	3.302435	-73.362	233	"South America"	"Lake"	"Raw"	67	"AWI"	8	120	9806	146.8	9686	"Naturally dammed lake. Rolling terrain. The lake is located in the contact zone between the savanna of the Llanos Orientales and the Amazonian rainforest. Large areas have been transformed into pasture land. A few patches of probable secondary forest and stands of Mauritia occur around the lake."	"1996-02-14 00:00:00"	"Behling, H. and Hooghiemstra, H., 2000. Holocene Amazon rainforest-savanna dynamics and climatic implications: high-resolution pollen record from Laguna Loma Linda in eastern Colombia. Journal of Quaternary Science: Published for the Quaternary Research Association, 15(7), pp.687-695."	"https://doi.org/10.1002/1099-1417(200010)15:7<687::AID-JQS551>3.0.CO;2-6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	772286.8	"Google Earth"	NA
"LegacyPollen_1.0"	"MARGARIT"	"Neotoma"	13972	21557	"Laguna Las Margaritas"	3.36776	-73.4158	240	"South America"	"Lake"	"Raw"	190	"AWI"	40	315	11134	57.2	10819	"Shallow fluvial origin lake. Regional vegetation is open savanna in which trees occur mainly in gallery forest dominated by taxa in the families Burseraceae and Moraceae. Present-day vegetation is degraded due to human impact. Hilltops are covered with grass (dominant: Paspalum, Bulbostylis). Under undisturbed conditions, continuous cover of wet evergreen rainforest starts between 30 and 80 km from the site. Stands of Mauritia palm swamp forest occur around the lake in stagnant water."	"1996-02-01 00:00:00"	"Wille, M., Hooghiemstra, H., van Geel, B., Behling, H., de Jong, A. and van der Borg, K., 2003. Submillennium-scale migrations of the rainforest-savanna boundary in Colombia: 14C wiggle-matching and pollen analysis of core Las Margaritas. Palaeogeography, Palaeoclimatology, Palaeoecology, 193(2), pp.201-223."	"https://doi.org/10.1016/S0031-0182(03)00226-8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"SANTROSA"	"Neotoma"	13976	21580	"Lake Santa Rosa"	-14.4809	-67.8732	350	"South America"	"Lake"	"Raw"	26	"AWI"	6	218	10691	418.9	10473	"The long, narrow lake lies on a terrace ~15 m above Rio Tiuchi in a sharply defined depression ~7-10 m deep, suggesting that its catchment area is fairly small relative to the water surface area. Bathymetrically, the lake slopes gently down from 1 to 6 m depth in about 2 km. A small farm located about 300 m from the northern shore, where crops and fruits are cultivated, is the only evident human disturbance in this landscape. The rest of the vegetation around the lake is forest dominated by Iriartea deltoidea, Mauritia flexuosa, Oenocarpus bataua, Hura crepitans, Ceiba pentandra, Pentaplaris davidsmithii, and Cecropia spp. Cyperaceae, Liliaceace, and Sagittaria grow as a narrow marsh around the lake."	"2003-07-01 00:00:00"	"Urrego, D.H., Bush, M.B., Silman, M.R., Niccum, B.A., De La Rosa, P., McMichael, C.H., Hagen, S. and Palace, M., 2013. Holocene fires, forest stability and human occupation in south-western Amazonia. Journal of biogeography, 40(3), pp.521-533."	"https://doi.org/10.1111/jbi.12016"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2512015	"Google Earth"	NA
