"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_1.0"	"ELIMSEQ"	"Neotoma"	23951	41629	"Elim Swamp"	-28.4906	28.41566	1890	"Africa"	"Peat"	"Raw"	29	"AWI"	5	21818	27988	220.4	6170	"Swamp deposits in a small north-bacin basin, 80 cm below the top of the slope. Surrounding vegetation: grassland."	NA	"Scott, L., 1989. Late Quaternary vegetation history and climatic change in the eastern Orange Free State, South Africa. South African Journal of Botany, 55(1), pp.107-116."	"https://doi.org/10.1016/S0254-6299(16)31238-8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"ANDOLO"	"Neotoma"	26573	46471	"Lake Andolonomby"	-23.058	43.59051	5	"Africa"	"Lake"	"Raw"	18	"AWI"	4	-35	5808	343.7	5843	"Hypersaline pond behind a continuous dune ridge. Surrounding vegetation: Arid bushland and short grassland, with a few Fabaceae trees. Located about 1 km inland from the seacoast."	"1987-09-01 00:00:00"	"Burney, D.A., 1993. Late Holocene environmental changes in arid southwestern Madagascar. Quaternary Research, 40(1), pp.98-106."	"https://doi.org/10.1006/qres.1993.1060"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35928.09	"Google Earth"	NA
"LegacyPollen_1.0"	"E96-5M"	"Neotoma"	26660	46687	"Lake Edward"	-0.3723	29.60975	920	"Africa"	"Lake"	"Raw"	30	"AWI"	9	520	6165.5	194.7	5645.5	"Open water offshore of coast, Lake Edward is permanently anoxic below 80 m depth and periodically anoxic below 40 m depth, and is considered a eutrophic system."	"1996-01-01 00:00:00"	"Ivory, S.J. and Russell, J., 2018. Lowland forest collapse and early human impacts at the end of the African Humid Period at Lake Edward, equatorial East Africa. Quaternary Research, 89(1), p.7."	"https://doi.org/10.1017/qua.2017.48"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28e+09	"Google Earth"	NA
"LegacyPollen_1.0"	"KLAARFONT"	"Neotoma"	26661	46689	"Klaarfontein Springs"	-32.4239	18.49444	2	"Africa"	"Peat"	"Raw"	37	"AWI"	4	48	7824	216	7776	"Following field reconnaissance, a series of artesian springs on the farm Klaarfontein was identified as a potential source of organic sediments. Located approximately 3 km upstream from the key Velorenvlei coring site at Grootdrift, the Klaarfontein Springs are located in an inconspicuous valley alcove among the rolling hills on the northeastern shore of Verlorenvlei. The principal spring feeds a small perennial stream and marsh system that drains perpendicularly to the Verlorenvlei River. Somewhat below the elevation of the main road to Elands Bay, three supplementary springs breach the surface and contribute to the boggy colluvial-alluvial marsh that protrudes towards an indistinct junction with the Verlorenvlei River. The lobe-shaped marsh remains perched above the river and is mantled by reeds and sedges including: Typha latifolia, Juncus kraussii, Cyperus fastigiatus, Cyperus marginatus and Scirpus fluvitans, while Phragmites australis occupies the deeper standing water along the vlei transition itself at the southern end of the site."	"1992-11-01 00:00:00"	"Baxter, A.J., 1997. Late Quaternary palaeoenvironments of the Sandveld, Western Cape Province, South Africa. Doctoral dissertation. University of Cape Town, Cape Town, Western Cape, South Africa."	NA	"Meadows, M.E. and Baxter, A.J., 2001. Holocene vegetation history and palaeoenvironments at Klaarfontein Springs, Western Cape, South Africa. The Holocene, 11(6), pp.699-706."	"https://doi.org/10.1191/09596830195726"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"DEVA-DEVA"	"Neotoma"	26662	46691	"Deva-Deva"	-7.1222	37.62053	2600	"Africa"	"Peat"	"Raw"	67	"AWI"	8	13	45718	692.5	45705	"Deva-Deva is central to the Lukwangule Plateau, being situated within a longitudinal valley dominated by grassland and small forest patches."	"2006-09-12 00:00:00"	"Finch, J. and Marchant, R., 2011. A palaeoecological investigation into the role of fire and human activity in the development of montane grasslands in East Africa. Vegetation History and Archaeobotany, 20(2), pp.109-124."	"https://doi.org/10.1007/s00334-010-0276-9"	"Finch, J., Leng, M.J. and Marchant, R., 2009. Late Quaternary vegetation dynamics in a biodiversity hotspot, the Uluguru Mountains of Tanzania. Quaternary Research, 72(1), pp.111-122."	"https://doi.org/10.1016/j.yqres.2009.02.005"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"KITUMBAKO"	"Neotoma"	26663	46693	"Kitumbako"	-7.14533	37.63133	2413	"Africa"	"Peat"	"Raw"	26	"AWI"	9	298	12831	501.3	12533	"Kitumbako is located within a small valley, relatively close to the forest margin, while Deva-Deva is more central to the plateau, being situated within a longi- tudinal valley dominated by grassland and small forest patches."	"2006-09-10 00:00:00"	"Finch, J. and Marchant, R., 2011. A palaeoecological investigation into the role of fire and human activity in the development of montane grasslands in East Africa. Vegetation History and Archaeobotany, 20(2), pp.109-124."	"https://doi.org/10.1007/s00334-010-0276-9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"OBLONG"	"Neotoma"	26664	46695	"Oblong Tarn, Mt Kenya, Kenya"	-0.14531	37.30171	4350	"Africa"	"Lake"	"Raw"	50	"AWI"	6	-33	5285	108.5	5318	"Afroalpine periglacial lake."	"1983-01-01 00:00:00"	"Courtney Mustaphi, C.J., Gajewski, K., Marchant, R. and Rosqvist, G., 2017. A late Holocene pollen record from proglacial Oblong Tarn, Mount Kenya. Plos one, 12(9), p.e0184925."	"https://doi.org/10.1371/journal.pone.0184925"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15552.72	"Google Earth"	NA
"LegacyPollen_1.0"	"E96-1P"	"Neotoma"	26660	46698	"Lake Edward"	-0.3723	29.60975	920	"Africa"	"Lake"	"Raw"	5	"AWI"	6	1351	2532.5	295.4	1181.5	"Open water offshore of coast, Lake Edward is permanently anoxic below 80 m depth and periodically anoxic below 40 m depth, and is considered a eutrophic system."	"1996-01-01 00:00:00"	"Ivory, S.J. and Russell, J., 2018. Lowland forest collapse and early human impacts at the end of the African Humid Period at Lake Edward, equatorial East Africa. Quaternary Research, 89(1), p.7."	"https://doi.org/10.1017/qua.2017.48"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28e+09	"Google Earth"	NA
"LegacyPollen_1.0"	"OURSI"	"Neotoma"	26666	46702	"Mare d'Oursi"	14.65787	0.47614	294	"Africa"	"Peat"	"Raw"	51	"AWI"	5	-36	8486	170.4	8522	NA	NA	"Ballouche, A. and Neumann, K., 1995. A new contribution to the Holocene vegetation history of the West African Sahel: pollen from Oursi, Burkina Faso and charcoal from three sites in northeast Nigeria. Vegetation History and Archaeobotany, 4(1), pp.31-39."	"https://doi.org/10.1007/BF00198613"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"RUMUIKU_neotoma"	"Neotoma"	26667	46704	"RUMUIKU"	-0.46234	37.53599	2154	"Africa"	"Peat"	"Raw"	96	"AWI"	9	172	26860	280.9	26688	"Swamp located within the montane zone of Mt. Kenya."	"2008-05-01 00:00:00"	"Rucina, S.M., Muiruri, V.M., Kinyanjui, R.N., McGuiness, K. and Marchant, R., 2009. Late Quaternary vegetation and fire dynamics on Mount Kenya. Palaeogeography, Palaeoclimatology, Palaeoecology, 283(1-2), pp.1-14."	"https://doi.org/10.1016/j.palaeo.2009.08.008"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"RVSB"	"Neotoma"	26669	46709	"Rietvlei-Still Bay"	-34.3542	21.53545	17	"Africa"	"Peat"	"Raw"	58	"AWI"	10	-16	34805.5	610.9	34821.5	"The sediment core analysed for this study was extracted from Rietvlei, an elongated wetland (approximately 3.5km long and 100m wide) situated on the Riversdale Plain about 8 km east of the town of Still Bay."	"2007-01-01 00:00:00"	"Quick, L.J., Carr, A.S., Meadows, M.E., Boom, A., Bateman, M.D., Roberts, D.L., Reimer, P.J. and Chase, B.M., 2015. A late Pleistocene-Holocene multi-proxy record of palaeoenvironmental change from Still Bay, southern Cape Coast, South Africa. Journal of Quaternary Science, 30(8), pp.870-885."	"https://doi.org/10.1002/jqs.2825"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"SHENGENA"	"Neotoma"	26670	46711	"Mt Shengena"	-4.292	37.92283	2000	"Africa"	"Peat"	"Raw"	44	"Neotoma_APD 1"	5	-43	1150	27.7	1193	"Kwasebuge is a small (~1 ha) peat bog on the Chomesuji Plateau, ~400 m from the western slopes of Mt Shengena. The vertically accumulating peat bog is fed hydrologically by a small stream channel and drainage from surrounding slopes (perched). Kwasebuge is situated within a mosaic of 1-2.5 m tall Erica spp. heath and Sporobolus grassland, in close proximity to the current lower montane forest boundary."	"2007-07-01 00:00:00"	"Finch, J., Marchant, R. and Courtney Mustaphi, C.J., 2017. Ecosystem change in the South Pare Mountain bloc, Eastern Arc Mountains of Tanzania. The Holocene, 27(6), pp.796-810."	"https://doi.org/10.1177/0959683616675937"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TRIVA"	"Neotoma"	26677	46728	"Lake Tritrivakely"	-19.7783	46.91939	1778	"Africa"	"Lake"	"Raw"	169	"AWI"	16	-50	40947	244	40997	"Maar occupied by a marshy lake. Physiography: trachyte and rhyolite domes. Depending on the seasonal and interannual climatic fluctuations, its varies from a small lake with circumneutral water to an acidic bog with Cyperaceae hummocks and water holes. Water level fluctuations ranged over 1.8 m during 1995-1997."	"1992-01-01 00:00:00"	"Gasse, F. and Van Campo, E., 1998. A 40,000-yr pollen and diatom record from Lake Tritrivakely, Madagascar, in the southern tropics. Quaternary Research, 49(3), pp.299-311."	"https://doi.org/10.1006/qres.1998.1967"	"Gasse, F. and Van Campo, E., 2001. Late Quaternary environmental changes from a pollen and diatom record in the southern tropics (Lake Tritrivakely, Madagascar). Palaeogeography, Palaeoclimatology, Palaeoecology, 167(3-4), pp.287-308."	"https://doi.org/10.1016/S0031-0182(00)00242-X"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48419.31	"Google Earth"	NA
"LegacyPollen_1.0"	"Driehoek"	"Neotoma"	26737	46798	"Driehoek Vlei"	-32.44	19.16	900	"Africa"	"Peat"	"Raw"	98	"AWI"	3	-37	17493	180.7	17530	"Upland wetland site within the Driehoek Valley in the central Cederberg Mountain range, southwestern Cape, South Africa. Vegetation is mountain fynbos."	NA	"Sugden, J.M., 1989. Late Quaternary Palaeoecology of the central and marginal uplands of the Karoo,South Africa. Doctoral dissertation. University of Cape Town, Cape Town, Western Cape, South Africa."	NA	"Meadows, Michael E. and Sugden, J.M., 1991. A vegetation history of the last 14 000 years on the Cederberg, south-western Cape Province. South African Journal of Science, 87(1), pp.34-43."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"Sneeuberg"	"Neotoma"	26739	46806	"Sneeuberg Vlei"	-32.4467	19.14861	1440	"Africa"	"Alluvial/Fluvial"	"Raw"	63	"AWI"	3	-36	10905	176.5	10941	"Sneeuberg Vlei is situated on the upper Sneeuberg plateau (below Sneeuberg peak), in the central Cederberg, southwestern Cape."	NA	"Sugden, J.M., 1989. Late Quaternary Palaeoecology of the central and marginal uplands of the Karoo,South Africa. Doctoral dissertation. University of Cape Town, Cape Town, Western Cape, South Africa."	NA	"Meadows, Michael E. and Sugden, J.M., 1991. A vegetation history of the last 14 000 years on the Cederberg, south-western Cape Province. South African Journal of Science, 87(1), pp.34-43."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"MALAHLAPAN"	"Neotoma"	26755	46841	"Malahlapanga"	-22.8889	31.0405	369	"Africa"	"Peat"	"Raw"	37	"AWI"	2	-1	6275	174.3	6276	"Spring-fed sediment basins, smaller than 50 m in diameter. Spring-fed."	NA	"Ekblom, A., Gillson, L., Risberg, J., Holmgren, K. and Chidoub, Z., 2012. Rainfall variability and vegetation dynamics of the lower Limpopo Valley, Southern Africa, 500 AD to present. Palaeogeography, Palaeoclimatology, Palaeoecology, 363, pp.69-78."	"https://doi.org/10.1016/j.palaeo.2012.08.015"	"Gillson, L. and Ekblom, A., 2009. Resilience and thresholds in savannas: nitrogen and fire as drivers and responders of vegetation transition. Ecosystems, 12(7), pp.1189-1203."	"https://doi.org/10.1007/s10021-009-9284-y"	"Gillson, L. and Duffin, K.I., 2007. Thresholds of potential concern as benchmarks in the management of African savannahs. Philosophical Transactions of the Royal Society B: Biological Sciences, 362(1478), pp.309-319."	"https://doi.org/10.1098/rstb.2006.1988"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"KA1"	"Neotoma"	27021	47595	"Kashiru Swamp"	-3.45	29.53333	2240	"Africa"	"Peat"	"Raw"	139	"AWI"	13	-61	44081	319.9	44142	"High altitude peat bog. Physiography: Swamp valley. Local vegetation: Xyris, Sphagnum, Eriocaulon, Drosera, Cyperus denudatus, Juncus, Helichrysum, and Alchemilla. It lies in the humid montane forest belt. Most of the area today is agricultural with sweet potatoes, beans, manihot, bananas, coffee, and tea."	"1982-01-01 00:00:00"	"Bonnefille, R. and Riollet, G., 1988. The Kashiru pollen sequence (Burundi) palaeoclimatic implications for the last 40,000 yr BP in tropical Africa. Quaternary Research, 30(1), pp.19-35."	"https://doi.org/10.1016/0033-5894(88)90085-3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"KA3"	"Neotoma"	27021	47597	"Kashiru Swamp"	-3.45	29.53333	2240	"Africa"	"Peat"	"Raw"	47	"AWI"	8	938	43684	929.3	42746	"High altitude peat bog. Physiography: Swamp valley. Local vegetation: Xyris, Sphagnum, Eriocaulon, Drosera, Cyperus denudatus, Juncus, Helichrysum, and Alchemilla. It lies in the humid montane forest belt. Most of the area today is agricultural with sweet potatoes, beans, manihot, bananas, coffee, and tea."	NA	"Bonnefille, R. and Chalie, F., 2000. Pollen-inferred precipitation time-series from equatorial mountains, Africa, the last 40 kyr BP. Global and Planetary Change, 26(1-3), pp.25-50."	"https://doi.org/10.1016/S0921-8181(00)00032-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"MAL05-2A"	"Neotoma"	27027	47608	"Lake Malawi MAL05-2"	-10.0183	34.18667	468	"Africa"	"Lake"	"Raw"	40	"AWI"	26	26	60.6	0.9	34.6	"Rift lake that borders Mozambique, Malawi, and Tanzania. Surrounded mostly by miombo woodland as well as Afromontane forest and grassland in the higher elevations above 1500 masl."	"2005-03-14 00:00:00"	"Ivory, S.J., Lezine, A.M., Vincens, A. and Cohen, A.S., 2012. Effect of aridity and rainfall seasonality on vegetation in the southern tropics of East Africa during the Pleistocene/Holocene transition. Quaternary Research, 77(1), pp.77-86."	"https://doi.org/10.1016/j.yqres.2011.11.005"	"Ivory, S.J., McGlue, M.M., Ellis, G.S., Lezine, A.M., Cohen, A.S. and Vincens, A., 2014. Vegetation controls on weathering intensity during the last deglacial transition in southeast Africa. PloS one, 9(11), p.e112855."	"https://doi.org/10.1371/journal.pone.0112855"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.77e+10	"Google Earth"	NA
"LegacyPollen_1.0"	"GROOTDRIFT"	"Neotoma"	27148	47767	"Grootdrift - Verlorenvlei"	-32.4007	18.47406	1	"Africa"	"Lake"	"Raw"	24	"AWI"	4	-51	6165	270.3	6216	"Grootdrift is located ~15 km inland of the coast, within the Verlorenvlei catchment, west coast South Africa. Seven sediment cores were extracted from a shore to shore transect across the riverine-lacustrine transition at Grootdrift. The south bank core, demarcated as GDV1 and two cores derived from within the shallow-waters of the marsh, GDV2 and GDV4 were subsampled for radiocarbon dating and pollen analysis."	"1992-03-01 00:00:00"	"Meadows, M.E., Baxter, A.J. and Parkington, J., 1996. Late Holocene environments at Verlorenvlei, Western Cape Province, South Africa. Quaternary International, 33, pp.81-95."	"https://doi.org/10.1016/1040-6182(95)00092-5"	"Baxter, A.J., 1997. Late Quaternary palaeoenvironments of the Sandveld, Western Cape Province, South Africa. Doctoral dissertation. University of Cape Town, Cape Town, Western Cape, South Africa."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10382.85	"Google Earth"	NA
"LegacyPollen_1.0"	"LH1"	"Neotoma"	27149	47769	"Bois de Bilanko"	-3.5117	15.35328	725	"Africa"	"Peat"	"Raw"	15	"AWI"	3	983	5485	321.6	4502	"Depression on Plateaux Bateke ~2 km in diameter, occupied by swamp forest. Surrounding vegetation is shrub savanna. The main herbaceous species are Loudetia simplex, Trachypogon thollonii, Loudetia demeusii, and Andropogon schirensis. Common tree species are Bridelia ferrugain, Hymenocardia acida, and Annana arenaria. Forest of Millelia laurentii, Pentaclethra eetveldeana and Parinari excelsa occupy the bottom of the valleys, swamps, and river borders. The center of the depression is occupied by hydromorphic forest of Syzygium with rafts of Poaceae and Cyperaceae."	"1988-01-01 00:00:00"	"Elenga, H., 1992. Vegetation et climat du Congo depuis 24 000 ans B. P: analyse palynologique de sequences sedimentaires du Pays Bateke et du littoral. Doctoral dissertation. Universite Aix-Marseille III, Aix-en-Provence and Marseille, France."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GDV4"	"Neotoma"	27148	47771	"Grootdrift - Verlorenvlei"	-32.4007	18.47406	1	"Africa"	"Lake"	"Raw"	24	"AWI"	3	-43	409	19.7	452	"Grootdrift is located ~15 km inland of the coast, within the Verlorenvlei catchment, west coast South Africa. Seven sediment cores were extracted from a shore to shore transect across the riverine-lacustrine transition at Grootdrift. The south bank core, demarcated as GDV1 and two cores derived from within the shallow-waters of the marsh, GDV2 and GDV4 were subsampled for radiocarbon dating and pollen analysis."	"1992-03-01 00:00:00"	"Meadows, M.E., Baxter, A.J. and Parkington, J., 1996. Late Holocene environments at Verlorenvlei, Western Cape Province, South Africa. Quaternary International, 33, pp.81-95."	"https://doi.org/10.1016/1040-6182(95)00092-5"	"Baxter, A.J., 1997. Late Quaternary palaeoenvironments of the Sandveld, Western Cape Province, South Africa. Doctoral dissertation. University of Cape Town, Cape Town, Western Cape, South Africa."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10382.85	"Google Earth"	NA
"LegacyPollen_1.0"	"LH3"	"Neotoma"	27149	47814	"Bois de Bilanko"	-3.5117	15.35328	725	"Africa"	"Peat"	"Raw"	21	"AWI"	5	1813	28900	1354.3	27087	"Depression on Plateaux Bateke ~2 km in diameter, occupied by swamp forest. Surrounding vegetation is shrub savanna. The main herbaceous species are Loudetia simplex, Trachypogon thollonii, Loudetia demeusii, and Andropogon schirensis. Common tree species are Bridelia ferrugain, Hymenocardia acida, and Annana arenaria. Forest of Millelia laurentii, Pentaclethra eetveldeana and Parinari excelsa occupy the bottom of the valleys, swamps, and river borders. The center of the depression is occupied by hydromorphic forest of Syzygium with rafts of Poaceae and Cyperaceae."	"1987-08-12 00:00:00"	"Elenga, H., 1992. Vegetation et climat du Congo depuis 24 000 ans B. P: analyse palynologique de sequences sedimentaires du Pays Bateke et du littoral. Doctoral dissertation. Universite Aix-Marseille III, Aix-en-Provence and Marseille, France."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"CORAFT"	"Neotoma"	27159	47864	"CORAF"	-4.74201	11.84659	1	"Africa"	"Peat"	"Raw"	17	"AWI"	2	-46	3443	218.1	3489	"Coastal plain of Pointe Noire, a sandy formation 3-6 km wide, with an altitude of 20-25 m. The Coraf-t deposit consists of a peat layer, the top of which, located approximately at sea level, is usually buried under the beach sand. Surrounding vegetation: Savanna with Loudetia arundinacea and thickets of Manilkara lacera. Locally, Symphonia globulifera swamp forests are present along rivcrs and in flooded areas."	NA	"Elenga, H., 1992. Vegetation et climat du Congo depuis 24 000 ans B. P: analyse palynologique de sequences sedimentaires du Pays Bateke et du littoral. Doctoral dissertation. Universite Aix-Marseille III, Aix-en-Provence and Marseille, France."	NA	"Elenga, H.I.L.A.I.R.E., Schwartz, D. and Vincens, A.N.N.I.E., 1992. Changements climatiques et action anthropique sur le littoral congolais au cours de l'Holocene. Bulletin de la Societe geologique de France, 163(1), pp.83-90 (in French)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"CORAF2"	"Neotoma"	27159	47866	"CORAF"	-4.74201	11.84659	1	"Africa"	"Peat"	"Raw"	20	"AWI"	3	99	3144	160.3	3045	"Coastal plain of Pointe Noire, a sandy formation 3-6 km wide, with an altitude of 20-25 m. The Coraf-t deposit consists of a peat layer, the top of which, located approximately at sea level, is usually buried under the beach sand. Surrounding vegetation: Savanna with Loudetia arundinacea and thickets of Manilkara lacera. Locally, Symphonia globulifera swamp forests are present along rivcrs and in flooded areas."	NA	"Elenga, H., 1992. Vegetation et climat du Congo depuis 24 000 ans B. P: analyse palynologique de sequences sedimentaires du Pays Bateke et du littoral. Doctoral dissertation. Universite Aix-Marseille III, Aix-en-Provence and Marseille, France."	NA	"Elenga, H., Vincens, A., Schwartz, D., Fabing, A., Bertaux, J., Wirrmann, D., Martin, L. and Servant, M., 2001. Le marais estuarien de la Songolo (Sud Congo) a l'Holocene moyen et recent. Bulletin de la Societe geologique de France, 172(3), pp.359-366."	"https://doi.org/10.2113/172.3.359"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"SONGOLO"	"Neotoma"	27167	47968	"Songolo"	-4.7662	11.86641	5	"Africa"	"Alluvial/Fluvial"	"Raw"	22	"AWI"	12	2959	8197	249.4	5238	"Valley. Physiography: Estuarian valley, right bank of the Songolo River. Surrounding vegetation: Swampy herbaceous dominated by Cyperus. Trees include Raphia, Alstonia and especially Mangifera indica and Elaeis guineensis."	"1992-06-08 00:00:00"	"Elenga, H., Vincens, A., Schwartz, D., Fabing, A., Bertaux, J., Wirrmann, D., Martin, L. and Servant, M., 2001. Le marais estuarien de la Songolo (Sud Congo) a l'Holocene moyen et recent. Bulletin de la Societe geologique de France, 172(3), pp.359-366."	"https://doi.org/10.2113/172.3.359"	"Fabing, A., 1995. Contribution a la connaissance des paleoenvironnements holocenes du Sud-Congo: etude par spectrometrie infrarouge de la carotte S2 (marais de la Songolo, Pointe-Noire). Master's thesis. Universite de Strasbourg, Strasbourg, France."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"EV13"	"Neotoma"	27168	47973	"Eilandvlei"	-33.9934	22.64129	2	"Africa"	"Lake"	"Raw"	155	"Neotoma_Wundsch et al. 2016"	23	119.4	8859.5	56.8	8740.1	"Eilandvlei is the westernmost lake within the Wilderness Embayment and owes its name to the aeolianite island near the centre."	"2013-10-01 00:00:00"	"Quick, L.J., Chase, B.M., Wundsch, M., Kirsten, K.L., Chevalier, M., Mausbacher, R., Meadows, M.E. and Haberzettl, T., 2018. A high-resolution record of Holocene climate and vegetation dynamics from the southern Cape coast of South Africa: pollen and microcharcoal evidence from Eilandvlei. Journal of Quaternary Science, 33(5), pp.487-500."	"https://doi.org/10.1002/jqs.3028"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1437969	"Google Earth"	NA
"LegacyPollen_2.0"	"CALDERIL"	"Neotoma2"	27254	48756	"La Calderilla"	27.96268	-15.5534	1770	"Africa"	"Lake"	"Raw"	55	"AWI"	9	0	4693	86.9	4693	"Dry caldera located within the high-elevation belt of Gran Canaria. La Calderilla volcanic complex is located at uppermost peaks in the centre of Gran Canaria Island and it is composed of a strombolian cone and phreatomagmatic maar ~200 m in diameter. The site is located in a belt of Pinus canariensis forest."	"2013-02-01 00:00:00"	"Ravazzi, C., Mariani, M., Criado, C., Garozzo, L., Naranjo‐Cigala, A., Perez‐Torrado, F.J., Pini, R., Rodriguez‐Gonzalez, A., Nogué, S., Whittaker, R.J. and Fernández‐Palacios, J.M., 2021. The influence of natural fire and cultural practices on island ecosystems: Insights from a 4,800 year record from Gran Canaria, Canary Islands. Journal of Biogeography, 48(2), pp.276-290."	"https://doi.org/10.1111/jbi.13995"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42326.09	"Google Earth"	"dried up"
"LegacyPollen_2.0"	"VVV16"	"Neotoma2"	26668	48875	"Vankervelsvlei"	-34.0132	22.90335	153	"Africa"	"Peat"	"Raw"	21	"AWI"	7	-60	641	35	701	"Vankervelsvlei is situated on the landward edge of the Wilderness embayment. The wetland is a ~0.5 km2 irregularshaped depression surrounded by a lithified aeolian barrier dune. Vankervelsvlei most probably originated as an openwater nearcoastal back barrier lake formed behind the Landward barrier at some point after the dune's stabilisation within MIS 9 e MIS7 and persisted as a doline in response to solution of interstitial calcium carbonate (Irving and Meadows, 1997). The epression filled over time with the ccumulation of organic material and variations in the amount and type of aquatic vegetation growing in and around the water body. There is no open water currently present as the surface of the wetland is completely covered by a dense mat of Cyperaceous vegetation extending to a depth of roughly two metres below the surface (Irving, 1998). Vankervelsvlei is an ombrotrophic system with no surface inflows or outlets and is fed exclusively by rainfall. As the wetland is currently located within the year round rainfall zone and receives a total average amount of 900 mm y-1, it is continually recharged."	"2016-01-09 00:00:00"	"Du Plessis, N., Chase, B.M., Quick, L.J., Strobel, P., Haberzettl, T. and Meadows, M.E., 2021. A c. 650 year pollen and microcharcoal record from Vankervelsvlei, South Africa. In Quaternary Vegetation Dynamics–The African Pollen Database (pp. 301-308). CRC Press."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	213610.5	"FIXED_100"	"lake near the sea"
