"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_1.0"	"ENNADA72"	"Neotoma"	782	802	"Ennadai Lake, 1972 Site"	61.24444	-100.951	325	"Eastern North America"	"Lake"	"Raw"	117	"AWI"	5	-55	4654	40.6	4709	NA	"1972-01-01 00:00:00"	"Nichols, H., 1975. Palynological and paleoclimatic study of the late Quaternary displacements of the boreal forest-tundra ecotone in Keewatin and Mackenzie, N.W.T., Canada. Occasional Paper 15. Institute of Arctic and Alpine Research, University of Colorado, Boulder, Colorado, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.45e+08	"GIS"	"Chenhzi: publication unavailable, no site description, estimated from the site name and Neotoma map. Lake shapes: ?, LW, L2, check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"ENNADAI"	"Neotoma"	783	803	"Ennadai Lake"	61.16667	-100.917	168	"Eastern North America"	"Lake"	"Raw"	31	"AWI"	12	-62	6813	229.2	6875	"Peat bank. Physiography: Cockburn end moraine complex. Surrounding vegetation: Picea/Larix/Alnus/Salix."	"1963-01-01 00:00:00"	"Bender, M.M., Bryson, R.A. and Baerreis, D.A., 1966. University of Wisconsin radiocarbon dates II. Radiocarbon, 8, pp.522-533."	"https://doi.org/10.1017/S0033822200000333"	"Bender, M.M., Bryson, R.A. and Baerreis, D.A., 1967. University of Wisconsin radiocarbon dates III. Radiocarbon, 9, pp.530-544."	"https://doi.org/10.1017/S0033822200000710"	"Nichols, H., 1967. The post-glacial history of vegetation and climate at Ennadai Lake, Keewatin, and Lynn Lake, Manitoba (Canada). E&G Quaternary Science Journal, 18(1), pp.176-197."	"https://doi.org/10.3285/eg.18.1.12"	"Bender, M.M., Bryson, R.A. and Baerreis, D.A., 1965. University of Wisconsin radiocarbon dates I. Radiocarbon, 7, pp.399-407."	"https://doi.org/10.1017/S0033822200037334"	"Nichols, H., 1967. Central Canadian palynology and its relevance to northwestern Europe in the late Quaternary period. Review of Palaeobotany and Palynology, 2(1-4), pp.231-243."	"https://doi.org/10.1016/0034-6667(67)90151-0"	"Nichols, H., 1967. Pollen diagrams from sub-arctic central Canada. Science, 155(3770), pp.1665-1668."	"https://doi.org/10.1126/science.155.3770.1665"	NA	NA	NA	NA	7.14e+08	"GIS"	"Chenhzi: publication. Lake shapes: ?, LW, L2, check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"ERIE"	"Neotoma"	785	805	"Lake Erie"	41.92	-82.76	168	"Eastern North America"	"Lake"	"Raw"	38	"AWI"	3	24	16165	436.2	16141	"Lake Erie."	NA	"Lewis, C.F.M. and Anderson, T.W., 1989. Oscillations of levels and cool phases of the Laurentian Great Lakes caused by inflows from glacial Lakes Agassiz and Barlow-Ojibway. Journal of Paleolimnology, 2(2), pp.99-146."	"https://doi.org/10.1007/BF00177043"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58e+10	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"ETWINOH"	"Neotoma"	9980	813	"East Twin Lake"	41.19616	-81.3348	321	"Eastern North America"	"Lake"	"Raw"	48	"AWI"	5	132	13505	284.5	13373	"Kettle lake on the Kent Moraine, which is sand and gravel kame moraine in the vicinitty of East Twin Lake. Upland vegetation: fragmented pasture, row crops, and woodlots."	"1988-04-01 00:00:00"	"Shane, L.C., 1989. The history of vegetation, climate, and relict plant paxa: palynology of the Gott Fen/Frame Lake Area, Portage Co., Ohio. Final Report to the Ohio Department of Natural Resources on 1988 Grant, Limnological Research Center, University of Minnesota, Minneapolis, Minnesota, USA."	NA	"Shane, L.C. and Anderson, K.H., 1993. Intensity, gradients and reversals in late glacial environmental change in east-central North America. Quaternary Science Reviews, 12(5), pp.307-320."	"https://doi.org/10.1016/0277-3791(93)90039-O"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	236411.3	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"FAR"	"Neotoma"	797	820	"Lac Faribault"	58.86694	-71.7169	250	"Eastern North America"	"Lake"	"Raw"	37	"AWI"	3	-68	5855	164.5	5923	"Rock basin lake. Physiography: Morainic plateau. Surrounding vegetation: Shrub tundra / Forest tundra."	"1976-07-19 00:00:00"	"Richard, P.J.H., 1981. Paleophytogeographie postglaciaire en Ungava par l'analyse pollinique. Collection Paleo-Quebec, 13, p.154 (in French)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.43e+08	"GIS"	"Chenhzi: site description. Lake shapes: ? check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"FARN1"	"Neotoma"	798	821	"Tourbiere de Farnham"	45.28278	-72.9828	53	"Eastern North America"	"Peat"	"Raw"	24	"AWI"	4	-67	9588	419.8	9655	"Ombrotrophic bog, partly wooded. Physiography: St-Lawrence lowland depression. Surrounding vegetation: Caryo - Aceretum sacchari."	"1978-09-30 00:00:00"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"FAWN"	"Neotoma"	800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	333	"Eastern North America"	"Lake"	"Raw"	30	"AWI"	3	-30	12674	438.1	12704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2774144	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"FERNDAL1"	"Neotoma"	804	828	"Ferndale Bog"	34.40556	-95.8083	263	"Eastern North America"	"Peat"	"Raw"	28	"AWI"	4	1647	5840	155.3	4193	"Peat bog on Jackfork sandstone ridge. Physiography: Ouachita Mountains. Surrounding vegetation: elm/oak/hickory/pine/willow."	"1979-08-01 00:00:00"	"Albert, L.E. and Wyckoff, D.G., 1981. Ferndale Bog and Natural Lake: five thousand years of environmental change in southeastern Oklahoma. Studies in Oklahoma's Past 7. Oklahoma Archaeological Survey, Norman, Oklahoma, USA."	NA	"Hall, S.A., 1983. Ferndale Bog and Natural Lake: five thousand years of environmental change in southeastern Oklahoma. Plains Anthropologist, 28, pp.150-151."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"FLINFLON"	"Neotoma"	810	834	"Beaverhouse Lake"	54.74222	-101.682	305	"Eastern North America"	"Lake"	"Raw"	53	"AWI"	4	-22	10184	196.3	10206	"Glacial scour lake."	NA	"Ritchie, J.C., 1976. The late-Quaternary vegetational history of the western interior of Canada. Canadian Journal of Botany, 54(15), pp.1793-1818."	"https://doi.org/10.1139/b76-194"	"Ritchie, J.C., 1980. Towards a late-Quaternary palaeoecology of the Ice-Free Corridor. Canadian Journal of Anthropology, 1(1), pp.15-28."	NA	"Ritchie, J.C., 1985. Quaternary pollen records from the western interior and the arctic of Canada. In: Pollen records of Late-Quaternary North American sediments ed. by VM Bryant and RG Holloway (pp.327-352). American Association of Stratigraphic Palynologists Foundation, Dallas, Texas."	NA	"Ritchie, J.C. and Yarranton, G.A., 1978. The Late-Quaternary history of the boreal forest of central Canada, based on standard pollen stratigraphy and principal components analysis. Journal of Ecology, 66(1), pp.199-212."	NA	NA	NA	NA	NA	NA	NA	NA	NA	67040.39	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"FRAINSLK"	"Neotoma"	821	847	"Frains Lake"	42.33	-83.61	271	"Eastern North America"	"Lake"	"Raw"	34	"AWI"	10	88	17056	514.2	16968	NA	"1968-06-01 00:00:00"	"Kerfoot, W.C., 1974. Net accumulation rates and the history of cladoceran communities. Ecology, 55(1), pp.51-61."	"https://doi.org/10.2307/1934617"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73362.73	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"FRBLAKE"	"Neotoma"	823	849	"Hayes Lake"	49.58596	-93.7445	391	"Eastern North America"	"Lake"	"Raw"	56	"AWI"	3	173	13927	250.1	13754	NA	"1969-01-01 00:00:00"	"McAndrews, J.H., 1982. Holocene environment of a fossil bison from Kenora, Ontario. Ontario Archaeology, 37, pp.41-51."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55634.79	"Google Earth"	"Chenhzi: publication. Lake shapes: ? check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"FRENCH"	"Neotoma"	824	850	"French Lake"	44.94577	-94.4207	327	"Eastern North America"	"Lake"	"Raw"	36	"AWI"	4	-58	3802	110.3	3860	NA	"1977-02-01 00:00:00"	"Grimm, E.C., 1983. Chronology and dynamics of vegetation change in the prairie-woodland region of southern Minnesota, USA. New Phytologist, 93(2), pp.311-350."	"https://doi.org/10.1111/j.1469-8137.1983.tb03434.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	174696.5	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"FRESHPND"	"Neotoma"	826	852	"Fresh Pond"	41.16	-71.58	28	"Eastern North America"	"Lake"	"Raw"	43	"AWI"	5	-47	15010	358.5	15057	"Kettle lake. Physiography: Block Island - morainal. Surrounding vegetation: Viburnum, Myrica, Amelanchier thickets."	"1988-01-01 00:00:00"	"Dunwiddie, P.W., 1990. Postglacial vegetation history of coastal islands in southeastern New-England. National Geographic Research, 6(2), pp.178-195."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106488.7	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"FURNIVAL"	"Neotoma"	829	856	"Furnival Lake"	48.22	-84.93	440	"Eastern North America"	"Lake"	"Raw"	38	"AWI"	2	6	9590	259	9584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	628272.2	"Google Earth"	"l, LW, L2,"
"LegacyPollen_1.0"	"GABRIEL"	"Neotoma"	830	857	"Saint-Gabriel"	46.27583	-73.4758	250	"Eastern North America"	"Lake"	"Raw"	58	"AWI"	6	13	10207	178.8	10194	"Triangular rock basin. Physiography: till-covered hilly bedrock. Surrounding vegetation: Tilio - Aceretum sacchari."	"1974-11-20 00:00:00"	"Richard, P.J.H., 1977. Histoire post-wisconsinienne de la vegetation du Quebec meridional par l'analyse pollinique. Service de la recherche, Direction generale des forets, Ministere des Terres et Forets du Quebec (in French)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24460.15	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"GASS"	"Neotoma"	833	860	"Gass Lake"	44.05	-87.73	211	"Eastern North America"	"Lake"	"Raw"	54	"AWI"	6	-50	15894	300.8	15944	NA	"1981-05-01 00:00:00"	"Webb, S.L., 1983. The Holocene extension of the range of American Beech (Fagus grandifolia) into Wisconsin: paleoecological evidence for long-distance seed dispersal. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19737.35	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"GER"	"Neotoma"	842	871	"Lac a St-Germain"	45.94583	-74.3708	473	"Eastern North America"	"Lake"	"Raw"	62	"AWI"	4	13	13604	222.8	13591	"Steep-sided rock basin lake. Physiography: hilly morainic landscape. Surrounding vegetation: Betulo luteae - Aceretum sacchari."	"1977-01-01 00:00:00"	"Savoie, L. and Richard, P., 1979. Paleophytogeographie de l'episode de Saint-Narcisse dans la region de Sainte-Agathe, Quebec. Geographie physique et Quaternaire, 33(2), pp.175-188 (in French)."	"https://doi.org/10.7202/1000067ar"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39661.96	"GIS"	"l, GE, L2, Nadine identified this lake as Lac à St-Germain"
"LegacyPollen_1.0"	"GILES"	"Neotoma"	844	873	"Giles"	41.37709	-75.0932	732	"Eastern North America"	"Lake"	"Raw"	20	"AWI"	13	-32	296.5	17.3	328.5	"Lake. Physiography: glaciated mountains. Surrounding vegetation: mixed deciduous/coniferous forest."	"1984-01-01 00:00:00"	"Russell, E.W., Davis, R.B., Anderson, R.S., Rhodes, T.E. and Anderson, D.S., 1993. Recent centuries of vegetational change in the glaciated north-eastern United States. Journal of Ecology, 81(4), pp.647-664."	"https://doi.org/10.2307/2261663"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	472585.4	"GIS"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"GLENBORO"	"Neotoma"	849	878	"Jones Lake [Glenboro site]"	49.448	-99.2897	409	"Eastern North America"	"Lake"	"Raw"	83	"AWI"	5	-25	13892	169.7	13917	"kettle lake"	"1965-03-01 00:00:00"	"Ritchie, J.C. and Lichti-Federovich, S., 1968. Holocene pollen assemblages from the Tiger Hills, Manitoba. Canadian Journal of Earth Sciences, 5(4), pp.873-880."	"https://doi.org/10.1139/e68-083"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	784099.3	"GIS"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"GOSHEN"	"Neotoma"	940	969	"Goshen Springs"	31.72111	-86.1342	105	"Eastern North America"	"Peat"	"Raw"	46	"AWI"	6	-57	53879	1198.6	53936	NA	"1976-11-01 00:00:00"	"Delcourt, P.A., Delcourt, H.R., Brister, R.C. and Lackey, L.E., 1980. Quaternary vegetation history of the Mississippi embayment. Quaternary Research, 13(1), pp.111-132."	"https://doi.org/10.1016/0033-5894(80)90086-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GOULD"	"Neotoma"	941	971	"Gould Pond"	44.99	-69.32	89	"Eastern North America"	"Lake"	"Raw"	75	"AWI"	10	-26	15525	210.1	15551	"Bedrock controlled kettle. Physiography: strongly rolling, bedrock controlled. Surrounding vegetation: white pine-northern hardwoods/spruce-fir."	"1981-02-01 00:00:00"	"Jacobson Jr, G.L., Webb III, T. and Grimm, E.C., 1987. Patterns and rates of vegetation change during the deglaciation of eastern North America. In: North America and adjacent oceans during the last deglaciation ed. by Ruddiman, W.F. and Wright Jr, H.E. (pp.277-288). The Geology of North America K-3. Geological Society of America, Boulder, Colorado, USA."	NA	"Anderson, R.S., Jacobson Jr, G.L., Davis, R.B. and Stuckenrath, R., 1992. Gould Pond, Maine: late-glacial transitions from marine to upland environments. Boreas, 21(4), pp.359-371."	"https://doi.org/10.1111/j.1502-3885.1992.tb00040.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39460.9	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"GRAHAM"	"Neotoma"	943	973	"Graham Lake"	45.19	-77.36	381	"Eastern North America"	"Lake"	"Raw"	215	"AWI"	6	-55	14182	66.5	14237	"Closed bedrock basin lake. Physiography: rough relief on Algonquin Highlands. Surrounding vegetation: Acer/Pinus/Fagus/Quercus/Tilia/Betula."	NA	"Fuller, J.L., 1995. Holocene forest dynamics in Southern Ontario, Canada. Doctoral dissertation. University of Cambridge, Cambridge, U.K."	NA	"Fuller, J.L., 1997. Holocene forest dynamics in southern Ontario, Canada: fine-resolution pollen data. Canadian Journal of Botany, 75(10), pp.1714-1727."	"https://doi.org/10.1139/b97-886"	"Fuller, J.L., 1998. Ecological impact of the mid-Holocene hemlock decline in southern Ontario, Canada. Ecology, 79(7), pp.2337-2351."	"https://doi.org/10.1890/0012-9658(1998)079[2337:EIOTMH]2.0.CO;2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26969.15	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"GRANDRAP"	"Neotoma"	944	974	"Grand Rapids"	53	-98.25	350	"Eastern North America"	"Lake"	"Raw"	25	"AWI"	3	289	8462	340.5	8173	NA	"1970-04-01 00:00:00"	"Ritchie, J.C. and Hadden, K.A., 1975. Pollen stratigraphy of Holocene sediments from the Grand Rapids area, Manitoba, Canada. Review of Palaeobotany and Palynology, 19(3), pp.193-202."	"https://doi.org/10.1016/0034-6667(75)90040-8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4e+10	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"GRAS_neotoma"	"Neotoma"	946	976	"Lac Gras"	52.25	-67.0667	530	"Eastern North America"	"Lake"	"Raw"	28	"AWI"	5	-43	7915	294.7	7958	"Minimal relief, sandy terraces, eskers. Physiography: Lake Plateau, stream-fed. Surrounding vegetation: black spruce, lichen woodlands."	"1981-07-01 00:00:00"	"King, G.A., 1986. Deglaciation and vegetation history of western Labrador and adjacent Quebec. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14e+09	"GIS"	"Chenhzi: site description and Neotoma map. Lake shapes: ? Nadine attributed Lac à la Plaine here. Is the same? LW shape available. It is definitely a lake."
"LegacyPollen_1.0"	"GRAVEL"	"Neotoma"	948	978	"Gravel Ridge"	55.03333	-62.6333	565	"Eastern North America"	"Lake"	"Raw"	45	"AWI"	9	-65	7463	171.1	7528	"Bedrock hollow. Physiography: Harp lake uplands. Surrounding vegetation: tundra/Picea."	NA	"Lamb, H.F., 1982. Late Quaternary vegetational history of the forest-tundra ecotone in North-Central Labrador. Doctoral dissertation. University of Cambridge, Cambridge, England."	NA	"Lamb, H.F., 1985. Palynological evidence for postglacial change in the position of tree limit in Labrador. Ecological Monographs, 55(2), pp.241-258."	"https://doi.org/10.2307/1942559"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8467943	"Google Earth"	"Chenhzi: publication. Lake shapes: ? check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"GREENLK"	"Neotoma"	952	982	"Green Lake"	44.88	-85.13	305	"Eastern North America"	"Lake"	"Raw"	45	"AWI"	3	380	15364	340.5	14984	NA	"1972-03-01 00:00:00"	"Lawrenz, R.W., 1975. The developmental paleoecology of Green Lake Antrim County, Michigan. Master's thesis. Central Michigan University, Mount Pleasant, Michigan, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	174072.9	"GIS"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"GRENADIE"	"Neotoma"	956	986	"Grenadier Pond"	43.64	-79.47	76	"Eastern North America"	"Lake"	"Raw"	79	"AWI"	7	-34	4511	58.3	4545	"Pond isolated by a bar from Lake Ontario."	NA	"McCarthy, F.M.G., 1986. Late Holocene water levels in Lake Ontario: evidence from Grenadier Pond. Master's thesis. University of Toronto, Toronto, Ontario, Canada."	NA	"McCarthy, F.M. and McAndrews, J.H., 1988. Water levels in Lake Ontario 4230-2000 years BP: evidence from Grenadier Pond, Toronto, Canada. Journal of Paleolimnology, 1(2), pp.99-113."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	179477.9	"GIS"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"GREYIS"	"Neotoma"	957	987	"Grey Islands"	50.76671	-55.5315	104	"Eastern North America"	"Lake"	"Raw"	75	"AWI"	6	-35	10940	148.3	10975	"Stream fed lake w/in exposed bedrock. Physiography: Appalachain Phys Reg, uplands. Surrounding vegetation: dwarf shrub barrens, some black spruce."	"1987-07-01 00:00:00"	"Evans, N.S., 2002. An Investigation of the Holocene Pollen Record from the Grey Islands, Newfoundland. Master's thesis. Memorial University of Newfoundland, St. John's, Newfoundland, Canada."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	163508.9	"Google Earth"	"Chenhzi: site description. Lake shapes: ? check in gis for label, otherwise take the average over the 2 closeby lakes"
"LegacyPollen_1.0"	"GUMLIMFT"	"Neotoma"	962	993	"Water Conservation Area 3B, Gumbo Limbo Far Tail"	25.77472	-80.5056	5	"Eastern North America"	"Peat"	"Raw"	13	"AWI"	4	237	4981	395.3	4744	"Marsh near tree island. Physiography: coastal plain. Surrounding vegetation: Cladium, Cephalanthus, Ludwigia."	"1998-04-21 00:00:00"	"Willard, D.A., Weimer, L.M. and Riegel, W.L., 2001. Pollen assemblages as paleoenvironmental proxies in the Florida Everglades. Review of Palaeobotany and Palynology, 113(4), pp.213-235."	"https://doi.org/10.1016/S0034-6667(00)00042-7"	"Willard, D.A., Holmes, C.W., Korvela, M.S., Mason, D., Murray, J.B., Orem, W.H. and Towles, D.T., 2002. Paleoecological insights on fixed tree island development in the Florida Everglades:1. Environmental controls. In: Tree Islands of the Everglades ed. by F. Sklar and A. van der Valk (pp.117-152). Kluwer Academic Publishers, Dordrecht, The Netherlands."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GUMLIMM"	"Neotoma"	963	994	"Water Conservation Area 3B, Gumbo Limbo Marsh"	25.77889	-80.5111	5	"Eastern North America"	"Peat"	"Raw"	21	"AWI"	5	-38.5	4387	221.3	4425.5	"Cladium marsh near tree island. Physiography: coastal plain. Surrounding vegetation: Bacopa, Eleocharis, Utricularia, Cladium."	"1998-04-21 00:00:00"	"Willard, D.A., Weimer, L.M. and Riegel, W.L., 2001. Pollen assemblages as paleoenvironmental proxies in the Florida Everglades. Review of Palaeobotany and Palynology, 113(4), pp.213-235."	"https://doi.org/10.1016/S0034-6667(00)00042-7"	"Willard, D.A., Holmes, C.W., Korvela, M.S., Mason, D., Murray, J.B., Orem, W.H. and Towles, D.T., 2002. Paleoecological insights on fixed tree island development in the Florida Everglades:1. Environmental controls. In: Tree Islands of the Everglades ed. by F. Sklar and A. van der Valk (pp.117-152). Kluwer Academic Publishers, Dordrecht, The Netherlands."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GUMLIMNT"	"Neotoma"	964	995	"Water Conservation Area 3B, Gumbo Limbo Near Tail"	25.88694	-80.5614	5	"Eastern North America"	"Peat"	"Raw"	10	"AWI"	3	739	4335	399.6	3596	"Marsh near tree island. Physiography: coastal plain. Surrounding vegetation: Peltandra, Thelypteris, Blechum, Annona."	"1998-04-21 00:00:00"	"Willard, D.A., Weimer, L.M. and Riegel, W.L., 2001. Pollen assemblages as paleoenvironmental proxies in the Florida Everglades. Review of Palaeobotany and Palynology, 113(4), pp.213-235."	"https://doi.org/10.1016/S0034-6667(00)00042-7"	"Willard, D.A., Holmes, C.W., Korvela, M.S., Mason, D., Murray, J.B., Orem, W.H. and Towles, D.T., 2002. Paleoecological insights on fixed tree island development in the Florida Everglades:1. Environmental controls. In: Tree Islands of the Everglades ed. by F. Sklar and A. van der Valk (pp.117-152). Kluwer Academic Publishers, Dordrecht, The Netherlands."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"HACK"	"Neotoma"	968	999	"Hack Pond"	37.98472	-78.9972	469	"Eastern North America"	"Lake"	"Raw"	36	"AWI"	2	-51	22173	635	22224	"Solution hollow. Surrounding vegetation: Quercus, Pinus, Carya, Castanea, Juniper."	"1965-11-07 00:00:00"	"Stuiver, M., 1969. Yale natural radiocarbon measurements IX. Radiocarbon, 11(2), pp.545-658."	"https://doi.org/10.1017/S0033822200011413"	"Craig, A.J., 1969. Vegetational history of the Shenandoah Valley, Virginia. Geological Society of America Special Paper, 123, pp.283-296."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27411.94	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"HAMSLAKE"	"Neotoma"	971	1002	"Hams Lake"	43.24	-80.41	301	"Eastern North America"	"Lake"	"Raw"	85	"AWI"	10	-37	12975	154.9	13012	"Kettle lake. Physiography: glacial moraine. Surrounding vegetation: beech-maple forest, near oak plains."	"1984-02-01 00:00:00"	"Bennett, K.D., 1987. Holocene history of forest trees in southern Ontario. Canadian Journal of Botany, 65(9), pp.1792-1801."	"https://doi.org/10.1139/b87-248"	"McAndrews, J.H. and Campbell, I.D., 1993. 6 ka mean July temperature in eastern Canada from Bartlein and Webb's (1985) pollen transfer functions: comments and illustrations. In: Proxy climate data and models of the six thousand years before present time interval: the Canadian perspective ed. by A. Telka (pp.22-25). Canadian Global Change Program Incidental Report Series IR93-3. The Royal Society of Canada, Ottawa, Ontario, Canada."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30326.21	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"HARRIE"	"Neotoma"	977	1008	"Harrie Lake"	52.93333	-66.95	530	"Eastern North America"	"Lake"	"Raw"	31	"AWI"	6	-8	7313	244	7321	"Fluvial origin, gently rolling terrain. Physiography: Lake Plateau. Surrounding vegetation: lichen woodland, black and white spruce."	"1981-07-01 00:00:00"	"King, G.A., 1986. Deglaciation and vegetation history of western Labrador and adjacent Quebec. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	639653.2	"GIS"	"Chenhzi: site description. Lake shapes: l check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"HAWKE"	"Neotoma"	979	1010	"Hawke Hills Kettle"	47.32222	-53.1333	220	"Eastern North America"	"Peat"	"Raw"	39	"AWI"	3	-22	8183	215.9	8205	"Peat-filled kettle with small pond. Physiography: stagnation moraine on granitic upland. Surrounding vegetation: shrub-tundra with Picea-Abies krummholz."	"1977-11-10 00:00:00"	"Brown Macpherson, J., 1982. Postglacial vegetational history of the eastern Avalon Peninsula, Newfoundland, and Holocene climatic change along the eastern Canadian seaboard. Geographie physique et Quaternaire, 36(1-2), pp.175-196."	"https://doi.org/10.7202/032476ar"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"HEBRON_neotoma"	"Neotoma"	996	1028	"Hebron Lake"	58.2	-63.0333	170	"Eastern North America"	"Lake"	"Raw"	17	"AWI"	3	-64	8990	565.9	9054	"Small lake near Torngat mountains. Physiography: bedrock controlled plateaus. Surrounding vegetation: shrub tundra."	NA	"Lamb, H.F., 1984. Modern pollen spectra from Labrador and their use in reconstructing Holocene vegetational history. Journal of Ecology, 72(1), pp.37-59."	"https://doi.org/10.2307/2260005"	"Lamb, H.F., 1982. Late Quaternary vegetational history of the forest-tundra ecotone in North-Central Labrador. Doctoral dissertation. University of Cambridge, Cambridge, England."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.39e+09	"GIS"	"Chenhzi: publication. Lake shapes: l check in gis. It is definitely a lake."
