"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_1.0"	"SLEET"	"Neotoma"	2392	2476	"Sleet Lake"	69.28333	-133.583	30	"Western North America"	"Lake"	"Raw"	77	"AWI"	5	-51	14643	193.3	14694	"Glacial origin lake. Physiography: rolling hills on Tuktoyaktuk Pininsula. Surrounding vegetation: dwarf Betula, Ericaceae, Salix."	NA	"Spear, R.W., 1983. Paleoecological approaches to a study of tree line fluctuation in the Mackenzie Delta Region, Northwest Territories: preliminary results. Nordicana, 47, pp.61-72."	NA	"Spear, R.W., 1993. The palynological record of Late-Quaternary arctic tree-line in northwest Canada. Review of Palaeobotany and Palynology, 79(1-2), pp.99-111."	"https://doi.org/10.1016/0034-6667(93)90040-2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	584808	"Google Earth"	"8"
"LegacyPollen_1.0"	"SLOUGHCK"	"Neotoma"	2492	2576	"Slough Creek Pond"	44.93333	-110.35	1884	"Western North America"	"Lake"	"Raw"	49	"AWI"	5	-43	15247	318.5	15290	"Kettle lake. Physiography: Lamar River Valley, mountainous. Surrounding vegetation: Pseudotsuga parkland."	"1992-08-01 00:00:00"	"Whitlock, C. and Bartlein, P.J., 1993. Spatial variations of Holocene climatic change in the Yellowstone region. Quaternary Research, 39(2), pp.231-238."	"https://doi.org/10.1006/qres.1993.1026"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"SNOWSHOE"	"Neotoma"	2496	2580	"Snowshoe Lake"	57.16	-119.97	900	"Western North America"	"Lake"	"Raw"	28	"AWI"	5	-29	12720	472.2	12749	"Lake among oriented glacial features. Physiography: Milligan Hills, rolling uplands. Surrounding vegetation: Picea glauca, P. mariana, Pinus contorta."	"1983-04-10 00:00:00"	"MacDonald, G.M., 1984. Postglacial plant migration and vegetation development in the western Canadian boreal forest. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada."	NA	"MacDonald, G.M., 1987. Postglacial development of the subalpine-boreal transition forest of western Canada. Journal of Ecology, 75(2), pp.303-320."	"https://doi.org/10.2307/2260420"	"MacDonald, G.M. and Cwynar, L.C., 1985. A fossil pollen based reconstruction of the late Quaternary history of lodgepole pine (Pinus contorta ssp. latifolia) in the western interior of Canada. Canadian Journal of Forest Research, 15(6), pp.1039-1044."	"https://doi.org/10.1139/x85-168"	"MacDonald, G.M. and Cwynar, L.C., 1991. Post-glacial population growth rates of Pinus contorta ssp. latifolia in western Canada. Journal of Ecology, 79(2), pp.417-429."	"https://doi.org/10.2307/2260723"	NA	NA	NA	NA	NA	NA	NA	NA	188532.9	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"SPLAINSG"	"Neotoma"	2503	2587	"Splains Gulch"	38.83278	-107.069	3150	"Western North America"	"Peat"	"Raw"	19	"AWI"	6	3401	16623	734.6	13222	"Sedge peat fen bisected by small stream. Physiography: small basin in glaciated mountains. Surrounding vegetation: Picea engelmannii-Abies lasiocarpa."	NA	"Fall, P.L., 1988. Vegetation dynamics in the southern Rocky Mountains: late Pleistocene and Holocene timberline fluctuations. Doctoral dissertation. University of Arizona, Tucson, Arizona, USA."	NA	"Fall, P.L., 1997. Timberline fluctuations and late Quaternary paleoclimates in the Southern Rocky Mountains, Colorado. Geological Society of America Bulletin, 109(10), pp.1306-1320."	"https://doi.org/10.1130/0016-7606(1997)109<1306:TFALQP>2.3.CO;2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"SPLAINSL"	"Neotoma"	2504	2588	"Splains Lake"	38.83164	-107.078	3165	"Western North America"	"Lake"	"Raw"	30	"AWI"	7	-27	18700	645.8	18727	"Montane glacial lake (water 1.7 m deep). Physiography: small basin in glaciated mountains. Surrounding vegetation: Picea engelmannii-Abies lasiocarpa."	NA	"Fall, P.L., 1988. Vegetation dynamics in the southern Rocky Mountains: late Pleistocene and Holocene timberline fluctuations. Doctoral dissertation. University of Arizona, Tucson, Arizona, USA."	NA	"Fall, P.L., 1997. Timberline fluctuations and late Quaternary paleoclimates in the Southern Rocky Mountains, Colorado. Geological Society of America Bulletin, 109(10), pp.1306-1320."	"https://doi.org/10.1130/0016-7606(1997)109<1306:TFALQP>2.3.CO;2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28368.13	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"SPRINGBC"	"Neotoma"	2506	2590	"Spring Lake"	55.51139	-119.583	835	"Western North America"	"Lake"	"Raw"	44	"AWI"	4	0	14534	338	14534	"Glacial montane lake. Physiography: glaciated mountain foothills. Surrounding vegetation: Populus,Pinus,Picea;Salix,Betula glndlsa."	"1980-03-01 00:00:00"	"White, J.M. and Mathewes, R.W., 1986. Postglacial vegetation and climatic change in the upper Peace River district, Alberta. Canadian Journal of Botany, 64(10), pp.2305-2318."	"https://doi.org/10.1139/b86-302"	"White, J.M., Mathewes, R.W. and Mathews, W.H., 1985. Late Pleistocene chronology and environment of the \"Ice-Free Corridor\" of northwestern Alberta. Quaternary Research, 24(2), pp.173-186."	"https://doi.org/10.1016/0033-5894(85)90004-3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	396336	"GIS"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"SULPHUR"	"Neotoma"	2522	2611	"Sulphur Lake"	60.95	-137.958	847	"Western North America"	"Lake"	"Raw"	92	"AWI"	7	-54	13515	149.1	13569	"Large two basined lake. Physiography: Shakwak Trench b Kluane Hills/Ruby Range. Surrounding vegetation: Picea glauca dominated forest."	NA	"Lacourse, T. and Gajewski, K., 2000. Late Quaternary vegetation history of Sulphur Lake, southwest Yukon Territory, Canada. Arctic, 53(1), pp.27-35."	NA	"Lacourse, T., 1998. Late Quaternary vegetation history of Sulphur Lake, southwest Yukon Territory, Canada. Master's thesis. University of Ottawa, Ottawa, Ontario, Canada."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1511765	"GIS"	"l, LW, L1,"
"LegacyPollen_1.0"	"SURPRISE"	"Neotoma"	2526	2615	"Surprise Lake"	49.31969	-122.562	540	"Western North America"	"Lake"	"Raw"	67	"AWI"	6	40.5	13202	199.4	13161.5	"Small, boggy pond. Physiography: hilly to mountainous. Surrounding vegetation: western hemlock/red cedar/ericaceous shb."	NA	"Mathewes, R.W., 1973. A palynological study of postglacial vegetation changes in the University Research Forest, southwestern British Columbia. Canadian Journal of Botany, 51(11), pp.2085-2103."	"https://doi.org/10.1139/b73-271"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1782.974	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"SWAMPLK"	"Neotoma"	2529	2619	"Swamp Lake"	37.95	-119.83	1554	"Western North America"	"Lake"	"Raw"	60	"AWI"	6	-14	18238	309.4	18252	"Small lake. Physiography: Sierra Nevada Mountain Range. Surrounding vegetation: Pinus ponderosa, Pinus jeffreyi."	NA	"Smith, S.J., 1989. Pollen and microscopic charcoal analysis of a sediment core from Swamp Lake, Yosemite National Park, California. Doctoral dissertation. Northern Arizona University, Flagstaff, Arizona, U.S.A."	NA	"Smith, S.J. and Anderson, R.S., 1992. Late Wisconsin paleoecologic record from Swamp Lake, Yosemite National Park, California. Quaternary Research, 38(1), pp.91-102."	"https://doi.org/10.1016/0033-5894(92)90032-E"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63689.18	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"SWEETLIT"	"Neotoma"	2532	2622	"Sweet Little Lake"	67.65	-132.017	244	"Western North America"	"Lake"	"Raw"	67	"AWI"	4	-52	11864	180.5	11916	"Small lake. Physiography: rolling hummocky complex of kame and kettl. Surrounding vegetation: Picea/Betula/Salix/Alnus."	NA	"Ritchie, J.C., 1984. A Holocene pollen record of boreal forest history from the Travaillant Lake area, Lower Mackenzie River Basin. Canadian Journal of Botany, 62(7), pp.1385-1392."	"https://doi.org/10.1139/b84-188"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"comment mentions small lake, only around 250 m radius lakes visible"
"LegacyPollen_1.0"	"TANGLE"	"Neotoma"	2535	2625	"Tangle Lakes"	63.02944	-146.063	867	"Western North America"	"Lake"	"Raw"	27	"AWI"	2	168	5320	198.2	5152	"Small lake. Physiography: Gulkana Upland. Surrounding vegetation: Betula/Ericales/Spirea/Picea/Populus."	NA	"Ager, T.A. and Sims, J.D., 1981. Holocene pollen and sediment record from the Tangle Lakes area, central Alaska. Palynology, 5(1), pp.85-98."	"https://doi.org/10.1080/01916122.1981.9989220"	"Schweger, C.E., 1981. Chronology of late glacial events from the Tangle Lakes, Alaska Range, Alaska. Arctic Anthropology, 18, pp.97-101."	NA	"Ager, T.A. and Brubaker, L., 1985. Quaternary palynology and vegetational history of Alaska. In: Pollen records of late-Quaternary North American sediments ed. by V.M. Bryant Jr. and R.G. Holloway (pp.353-384). American Association of Stragigraphic Palynologists Foundation, Dallas, Texas, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1467481	"GIS"	"l, LW, L1,"
"LegacyPollen_1.0"	"TAYLOR"	"Neotoma"	2541	2631	"Taylor Lake"	46.10056	-123.907	4	"Western North America"	"Lake"	"Raw"	35	"AWI"	5	-61	4705	140.2	4766	"Dune dammed lake. Physiography: Clatsop Plain. Surrounding vegetation: conifers, understory ferns/berries."	NA	"Long, C.J. and Whitlock, C., 2002. Fire and vegetation history from the coastal rain forest of the western Oregon Coast Range. Quaternary Research, 58(3), pp.215-225."	"https://doi.org/10.1006/qres.2002.2378"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40289.77	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"TENMILE"	"Neotoma"	2547	2637	"Ten Mile Lake"	63.12	-145.55	1000	"Western North America"	"Lake"	"Raw"	37	"AWI"	4	-68	13825	385.9	13893	"Lake in glacial outwash. Physiography: rolling hills to south of Alaska Range. Surrounding vegetation: birch-willow shrub tundra."	"1990-07-01 00:00:00"	"Anderson, P.M., Lozhkin, A.V., Eisner, W.R., Hopkins, D.M., Brubaker, L.B. and Colinvaux, P.A., 1994. Pollen records from ten mile and Wonder Lake, Alaska. Geographie Physique et Quaternaire, 48(2), pp.131-141."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16833098	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"TIINKDHU"	"Neotoma"	2551	2642	"Tiinkdhul Lake"	66.56	-143.15	189	"Western North America"	"Lake"	"Raw"	56	"AWI"	6	1	22008	400.1	22007	"Maar lake. Physiography: rolling hills of uplands. Surrounding vegetation: spruce forest."	"1984-08-01 00:00:00"	"Anderson, P.M., Reanier, R.E. and Brubaker, L.B., 1988. Late Quaternary vegetational history of the Black River region in northeastern Alaska. Canadian Journal of Earth Sciences, 25(1), pp.84-94."	"https://doi.org/10.1139/e88-009"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9149988	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"TIOGA"	"Neotoma"	2553	2644	"Tioga Pass Pond"	37.90833	-119.258	3018	"Western North America"	"Lake"	"Raw"	34	"AWI"	4	-50	10497	319.6	10547	"Kettle pond. Physiography: Sierra Nevada mountains. Surrounding vegetation: Pinus contorta, P. albicaulis."	NA	"Anderson, R.S., 1987. Late-Quaternary environments of the Sierra Nevada, California. Doctoral dissertation. University of Arizona, Tucson, Arizona, USA."	NA	"Anderson, R.S., 1990. Holocene forest development and paleoclimates within the central Sierra Nevada, California. Journal of Ecology, 78, pp.470-489."	"https://doi.org/10.2307/2261125"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5675.324	"GIS"	"Chenhzi: publication. Lake shapes: l check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"TLANDING"	"Neotoma"	2555	2646	"Thompson Landing"	63.06667	-110.792	180	"Western North America"	"Peat"	"Raw"	65	"AWI"	4	3058	7062	62.6	4004	"Peat cliff on edge of unnamed lake. Physiography: low relief. Surrounding vegetation: tundra."	"1971-07-01 00:00:00"	"Nichols, H., 1975. Palynological and paleoclimatic study of the late Quaternary displacements of the boreal forest-tundra ecotone in Keewatin and Mackenzie, N.W.T., Canada. Occasional Paper 15. Institute of Arctic and Alpine Research, University of Colorado, Boulder, Colorado, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TOBOGGAN"	"Neotoma"	2556	2647	"Toboggan Lake"	50.81531	-114.599	1480	"Western North America"	"Lake"	"Raw"	54	"AWI"	7	-34	11401	215.8	11435	"Kettle lake in glacio-fluvial gravels. Physiography: Rocky Mountain foothills. Surrounding vegetation: Picea glauca, Pinus contorta, Populus tremuloides."	"1985-02-28 00:00:00"	"MacDonald, G.M., 1989. Postglacial palaeoecology of the subalpine forest-grassland ecotone of southwestern Alberta: New insights on vegetation and climate change in the Canadian Rocky Mountains and adjacent foothills. Palaeogeography, Palaeoclimatology, Palaeoecology, 73(3-4), pp.155-173."	"https://doi.org/10.1016/0031-0182(89)90001-1"	"MacDonald, G.M., Beukens, R.P. and Kieser, W.E., 1991. Radiocarbon dating of limnic sediments: a comparative analysis and discussion. Ecology, 72(3), pp.1150-1155."	"https://doi.org/10.2307/1940612"	"MacDonald, G.M., Beukens, R.P., Kieser, W.E. and Vitt, D.H., 1987. Comparative radiocarbon dating of terrestrial plant macrofossils and aquatic moss from the \"ice-free corridor\" of western Canada. Geology, 15(9), pp.837-840."	"https://doi.org/10.1130/0091-7613(1987)15<837:CRDOTP>2.0.CO;2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16797.67	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"TONQUIN"	"Neotoma"	2561	2652	"Tonquin Creek"	52.73333	-118.367	1935	"Western North America"	"Peat"	"Raw"	25	"AWI"	4	305.5	11550	468.5	11244.5	"Small depression. Physiography: rugged valley with kame and esker features. Surrounding vegetation: Picea Abies."	NA	"Kearney, M.S., 1981. Late Quaternary vegetational and environmental history of Jasper National Park, Alberta. Doctoral dissertation. University of Western Ontario, London, Ontario, Canada."	NA	"Kearney, M.S. and Luckman, B.H., 1983. Postglacial vegetational history of Tonquin Pass, British Columbia. Canadian Journal of Earth Sciences, 20(5), pp.776-786."	"https://doi.org/10.1139/e83-069"	"Luckman, B.H., Kearney, M.S., King, R.H. and Beaudoin, A.B., 1986. Revised 14C age for St. Helens Y tephra at Tonquin Pass, British Columbia. Canadian Journal of Earth Sciences, 23(5), pp.734-736."	"https://doi.org/10.1139/e86-072"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TUK5"	"Neotoma"	2569	2661	"Tuktoyaktuk 5"	69.04938	-133.451	60	"Western North America"	"Lake"	"Raw"	51	"AWI"	5	-18	16854	337.4	16872	"Kettle lake. Physiography: rolling morainic terrain."	"1968-05-01 00:00:00"	"Ritchie, J.C. and Hare, F.K., 1971. Late-Quaternary vegetation and climate near the arctic tree line of northwestern North America. Quaternary Research, 1(3), pp.331-342."	"https://doi.org/10.1016/0033-5894(71)90069-X"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	457.6592	"Google Earth"	"Chenhzi: publication. Lake shapes: ? check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"TWINLAKE"	"Neotoma"	2785	2880	"Twin Lakes"	37.46906	-108.103	3290	"Western North America"	"Lake"	"Raw"	93	"AWI"	15	-16	11252	122.5	11268	"Depression in headward end of landslide. Physiography: La Plata Mountains. Surrounding vegetation: engelmann spruce/subalpine fir."	"1973-08-01 00:00:00"	"Petersen, K.L., Clay, V.L., Matthews, M.H. and Neusius, S.W., 1985. Dolores Archaeological Program: Studies in Environmental Archaeology. U.S. Department of the Interior, Bureau of Reclamation, Engineering and Research Center, Denver, Colorado, USA."	NA	"Petersen, K.L., 1994. A warm and wet little climatic optimum and a cold and dry little ice age in the southern rocky mountains, U.S.A. Climatic Change, 26(2), pp.243-269."	"https://doi.org/10.1007/BF01092417"	"Petersen, K.L. and Mehringer Jr, P.J., 1976. Postglacial timberline fluctuations, La Plata Mountains, southwestern Colorado. Arctic and Alpine Research, 8(3), pp.275-288."	"https://doi.org/10.1080/00040851.1976.12004026"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4127.163	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"TYRRELL"	"Neotoma"	2787	2882	"Tyrrell Lake"	66.05	-135.656	660	"Western North America"	"Lake"	"Raw"	20	"AWI"	4	-24	13500	711.8	13524	"Lk in ungl.val lateral to central gl.val. Physiography: Richardson Mountains. Surrounding vegetation: spruce forest, shrub-birch tundra."	"1978-01-01 00:00:00"	"Ritchie, J.C., 1982. The modern and late-Quaternary vegetation of the Doll Creek area, north Yukon, Canada. New Phytologist, 90, pp.563-603."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	741555.4	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"WALKER"	"Neotoma"	2825	2922	"Walker Lake"	48.52917	-124.002	950	"Western North America"	"Lake"	"Raw"	53	"AWI"	5	35.5	14857.5	285	14822	"Physiography: San Juan Ridge, S. Vancouver Is. Ranges. Surrounding vegetation: sedges, hemlock, fir, cedar."	"1997-01-01 00:00:00"	"Brown, K.J. and Hebda, R.J., 2002. Origin, development, and dynamics of coastal temperate conifer rainforests of southern Vancouver Island, Canada. Canadian Journal of Forest Research, 32(2), pp.353-372."	"https://doi.org/10.1139/x01-197"	"Brown, K.J. and Hebda, R.J., 2003. Coastal rainforest connections disclosed through a Late Quaternary vegetation, climate, and fire history investigation from the Mountain Hemlock Zone on southern Vancouver Island, British Colombia, Canada. Review of Palaeobotany and Palynology, 123(3-4), pp.247-269."	"https://doi.org/10.1016/S0034-6667(02)00195-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16621.29	"GIS"	"Chenhzi: publication. Lake shapes: l check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"WATCHTWR"	"Neotoma"	2828	2925	"Watchtower Basin"	52.78333	-117.083	2257	"Western North America"	"Peat"	"Raw"	35	"AWI"	4	-50	9336.5	276.1	9386.5	"Small bog in bedrock depression. Physiography: Maligne range Rocky Mountains. Surrounding vegetation: Abies/Picea/Salix/Potentilla."	"1978-01-01 00:00:00"	"Kearney, M.S., 1981. Late Quaternary vegetational and environmental history of Jasper National Park, Alberta. Doctoral dissertation. University of Western Ontario, London, Ontario, Canada."	NA	"Kearney, M.S. and Luckman, B.H., 1983. Holocene timberline fluctuations in Jasper National Park, Alberta. Science, 221(4607), pp.261-263."	"https://doi.org/10.1126/science.221.4607.261"	"Luckman, B.H. and Kearney, M.S., 1986. Reconstruction of Holocene changes in alpine vegetation and climate in the Maligne Range, Jasper National Park, Alberta. Quaternary Research, 26(2), pp.244-261."	"https://doi.org/10.1016/0033-5894(86)90108-0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"WHYAC"	"Neotoma"	2856	2953	"Whyac Lake"	48.67222	-124.844	15	"Western North America"	"Lake"	"Raw"	45	"AWI"	6	243	16944	379.6	16701	"Kettle lake. Physiography: glacially scoured landscape. Surrounding vegetation: hemlock, cedar, spruce, myrica, bog."	"1983-01-01 00:00:00"	"Brown, K.J. and Hebda, R.J., 2002. Origin, development, and dynamics of coastal temperate conifer rainforests of southern Vancouver Island, Canada. Canadian Journal of Forest Research, 32(2), pp.353-372."	"https://doi.org/10.1139/x01-197"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37199.46	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"WIENLAKE"	"Neotoma"	2857	2954	"Wien Lake"	64.35	-151.29	305	"Western North America"	"Lake"	"Raw"	43	"AWI"	9	-61	14423	344.9	14484	"Lake of unknown origin. Physiography: gentlly rolling hills. Surrounding vegetation: spruce forest."	"1990-06-01 00:00:00"	"Hu, F.S., Brubaker, L.B. and Anderson, P.M., 1993. A 12 000 year record of vegetation change and soil development from Wien Lake, central Alaska. Canadian Journal of Botany, 71(9), pp.1133-1142."	"https://doi.org/10.1139/b93-133"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11127642	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"WILCOX"	"Neotoma"	2858	2955	"Wilcox Pass"	52.24167	-117.217	2355	"Western North America"	"Peat"	"Raw"	31	"AWI"	4	-4	12627	421	12631	"Small bog in shallow bedrock basin. Physiography: mountainous. Surrounding vegetation: alpine tundra, esp. Salix, Dryas."	NA	"Beaudoin, A.B., 1984. Holocene environmental change in the Sunwapta Pass Area, Jasper National Park. Doctoral dissertation. University of Western Ontario, London, Ontario, Canada."	NA	"Beaudoin, A.B. and King, R.H., 1986. Using discriminant function analysis to identify Holocene tephras based on magnetite composition: a case study from the Sunwapta Pass area, Jasper National Park. Canadian journal of earth sciences, 23(6), pp.804-812."	"https://doi.org/10.1139/e86-082"	"Beaudoin, A.B. and King, R.H., 1990. Late Quaternary vegetation history of Wilcox Pass, Jasper National Park, Alberta. Palaeogeography, Palaeoclimatology, Palaeoecology, 80(2), pp.129-144."	"https://doi.org/10.1016/0031-0182(90)90125-Q"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"WLDSPEAR"	"Neotoma"	2865	2962	"Wild Spear Lake"	59.25	-114.15	880	"Western North America"	"Lake"	"Raw"	33	"AWI"	5	-21	13668	427.8	13689	"Depression in ground moraine. Physiography: ground moraine. Surrounding vegetation: Picea mariana/Sphagnum muskeg."	"1981-04-21 00:00:00"	"MacDonald, G.M., 1984. Postglacial plant migration and vegetation development in the western Canadian boreal forest. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada."	NA	"MacDonald, G.M., 1987. Postglacial vegetation history of the Mackenzie River Basin. Quaternary Research, 28(2), pp.245-262."	"https://doi.org/10.1016/0033-5894(87)90063-9"	"MacDonald, G.M. and Cwynar, L.C., 1985. A fossil pollen based reconstruction of the late Quaternary history of lodgepole pine (Pinus contorta ssp. latifolia) in the western interior of Canada. Canadian Journal of Forest Research, 15(6), pp.1039-1044."	"https://doi.org/10.1139/x85-168"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82440.14	"Google Earth"	"3 lakes in 1.5 km radius averaged"
"LegacyPollen_1.0"	"WONDER"	"Neotoma"	2935	3033	"Wonder Lake"	63.47	-150.88	610	"Western North America"	"Lake"	"Raw"	34	"AWI"	6	13	19712	596.9	19699	"Morainally dammed lake. Physiography: valley lowland in Alaska Range. Surrounding vegetation: spruce forest with tundra in mountains."	"1990-07-01 00:00:00"	"Anderson, P.M., Lozhkin, A.V., Eisner, W.R., Hopkins, D.M., Brubaker, L.B. and Colinvaux, P.A., 1994. Pollen records from Ten Mile and Wonder Lake, Alaska. Geographie Physique et Quaternaire, 48(2), pp.131-141."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2628286	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"WOSKI"	"Neotoma"	2941	3039	"Woski Pond"	37.725	-119.625	1212	"Western North America"	"Lake"	"Raw"	20	"AWI"	3	-16	1286	68.5	1302	"Cutoff meander of Merced River. Physiography: glacial valley bottom. Surrounding vegetation: Pinus/Calocedrus/Quercus/Alnus/Rubus."	"1986-09-13 00:00:00"	"Anderson, R.S., 1987. Late-Quaternary environments of the Sierra Nevada, California. Doctoral dissertation. University of Arizona, Tucson, Arizona, USA."	NA	"Anderson, R.S. and Carpenter, S.L., 1991. Vegetation change in Yosemite Valley, Yosemite National Park, California, during the protohistoric period. Madrono, 38, pp.1-13."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"YESTERDY"	"Neotoma"	2949	3048	"Yesterday Lake"	56.76667	-119.483	1050	"Western North America"	"Lake"	"Raw"	10	"AWI"	3	-29	12472	1389	12501	"Lake in ground moraine depression. Physiography: Clear Hills. Surrounding vegetation: Picea mariana, P. glauca, Pinus contorta."	"1982-04-13 00:00:00"	"MacDonald, G.M., 1984. Postglacial plant migration and vegetation development in the western Canadian boreal forest. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada."	NA	"MacDonald, G.M., 1987. Postglacial development of the subalpine-boreal transition forest of western Canada. Journal of Ecology, 75, pp.303-320."	"https://doi.org/10.2307/2260420"	"MacDonald, G.M. and Cwynar, L.C., 1985. A fossil pollen based reconstruction of the late Quaternary history of lodgepole pine (Pinus contorta ssp. latifolia) in the western interior of Canada. Canadian Journal of Forest Research, 15(6), pp.1039-1044."	"https://doi.org/10.1139/x85-168"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	530456.8	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"HEADLAKE"	"Neotoma"	2955	3054	"Head Lake"	37.71109	-105.741	2300	"Western North America"	"Lake"	"Raw"	32	"AWI"	4	-42	11864	384.1	11906	"Playa lake in a blowout depression in the San Luis Valley. Surrounding vegetation: Sarcobatus/Atriplex/Chysothamnus steppe."	NA	"Jodry, M.A., Shafer, D.S., Stanford, D.J. and Davis, O.K., 1989. Late Quaternary environments and human adaptation in the San Luis Valley, south-central Colorado. In: Water in the valley: a 1989 perspective on water supplies, issues, and solutions in the San Luis Valley, Colorado ed. by E.J. Harmon (pp.189-208). Colorado Ground-Water Association Guidebook, Eighth Annual Field Trip, August 19-20, 1989."	NA	"Shafer, D.S., 1989. The timing of late Quaternary monsoon precipitation maxima in the southwest United States. Doctoral dissertation. University of Arizona, Tucson, Arizona, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	731207.4	"GIS"	"l, LW, L2,"
