/* DATA DESCRIPTION:
2.850	0	0	0	6	10	0	0	0	1	0	0	1	132	0	0	0	0	0	1	0	0	0	40	0	0	0	6	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	1	0	0	5	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
2.900	0	0	0	2	10	0	0	0	2	0	3	0	345	0	0	0	0	0	1	0	0	0	88	0	0	0	31	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	1	0	0	2	0	0	5	14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	3	0	0	0	0	3	2	0	17	0	0	0	0	0	0	0	0	0
2.950	0	0	0	5	16	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	65	0	0	0	15	0	0	0	0	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	5	0	0	0	0	0	1	1	0	21	0	0	0	0	2	0	0	0	0
3.080	0	0	0	3	46	0	0	0	1	0	0	0	173	0	0	0	0	0	1	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	2	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
3.100	0	0	0	1	17	0	0	0	0	0	0	0	244	0	0	0	0	0	1	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	2	0	0	2	0	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
3.120	0	0	0	3	52	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	51	0	0	0	6	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	3	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3.150	0	0	0	2	40	0	0	0	0	0	1	0	410	0	0	0	0	0	1	0	0	0	78	0	0	0	29	0	0	0	0	0	0	0	0	0	0	134	0	0	0	1	0	12	0	0	1	0	1	4	15	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	2	0	9	0	0	0	0	0	0	0	0	0
3.175	0	0	0	10	33	0	0	0	1	0	0	0	719	0	0	0	0	0	0	0	0	0	86	0	0	0	21	0	0	0	0	0	0	0	0	0	0	129	0	0	0	1	0	3	0	0	2	0	1	3	5	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	23	0	0	0	0	2	0	0	0	0
3.200	0	0	0	7	24	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	120	0	0	0	34	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	7	0	0	4	0	4	9	14	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	5	0	11	0	0	0	0	1	0	0	0	0
3.230	0	0	0	18	46	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	73	0	1	0	46	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	4	0	2	3	15	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	6	0	8	0	0	0	0	3	0	0	0	0
3.260	0	0	0	3	6	0	1	0	2	0	1	0	429	0	0	0	0	0	0	0	0	0	62	0	0	0	131	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	11	0	0	0	0	2	0	0	0	0
3.310	0	0	0	4	3	0	0	0	0	0	0	0	150	0	2	0	0	0	0	0	0	0	60	0	0	0	85	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	4	1	14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0
3.360	0	0	0	19	4	0	0	0	4	0	4	0	395	0	0	0	0	0	0	0	0	0	55	0	7	0	4	0	0	0	0	0	0	3	0	0	0	11	0	0	0	0	0	0	0	0	6	0	6	1	17	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	3	0	1	2	0	0	0	0	1	0	0	23	1	0	0	0	2	0	0	0	0
3.400	0	0	0	12	5	0	1	0	2	0	0	0	365	0	0	0	0	0	0	0	0	0	45	0	3	0	2	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	8	0	5	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	1	0	0	0	0	0	0	0	0	0	0	44	6	0	0	0	1	0	0	0	0
3.440	0	0	0	15	6	0	0	0	5	0	0	0	1051	0	0	0	0	0	1	0	0	0	72	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	6	0	5	1	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	3	3	0	48	0	0	0	0	1	0	0	0	0
3.500	0	0	0	11	2	0	0	0	6	0	4	0	879	0	0	0	0	0	1	0	0	0	95	0	5	0	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	5	0	5	1	7	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	4	1	0	39	1	0	0	0	1	0	0	0	0
3.550	0	0	0	10	0	0	0	0	4	0	4	0	697	0	1	0	0	0	0	0	0	0	99	0	1	0	6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4	0	7	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	47	0	0	0	0	1	0	0	0	0
3.600	0	0	0	16	7	0	0	0	4	0	3	0	912	0	0	0	0	0	0	0	0	0	92	0	4	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	4	0	4	3	6	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	71	0	0	0	0	3	0	0	0	0
4.430	0	0	2	18	63	0	0	0	11	0	2	2	290	0	0	0	0	0	10	0	0	0	159	0	0	0	2	0	0	0	0	0	0	0	0	0	18	48	0	2	0	0	0	0	0	0	13	0	4	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	5	0	77	313	0	0	4	0	0	7	0	0	0	0	5	4	0	17	147	0	0	0	6	0	0	0	0
4.465	0	0	0	14	72	0	1	0	7	0	1	2	243	0	0	0	0	0	12	0	0	0	173	0	3	0	1	0	0	0	0	0	0	0	0	0	14	44	0	2	0	0	0	0	2	0	10	0	5	2	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	3	0	0	2	0	71	220	0	0	0	0	0	2	0	0	0	0	8	5	0	18	194	0	0	0	1	0	0	0	0
4.500	0	0	3	21	99	0	0	0	1	0	2	1	531	0	0	0	0	0	5	0	0	0	290	0	3	0	4	0	0	0	0	0	2	0	0	0	20	45	0	4	0	0	0	0	3	0	12	0	7	3	2	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	3	0	0	2	4	56	115	0	0	7	0	0	21	0	0	0	0	4	6	0	24	244	0	0	0	2	0	0	0	0
4.610	0	0	1	21	31	0	1	0	15	0	5	0	387	0	0	0	0	0	4	0	0	0	182	0	2	0	1	0	0	0	0	0	0	0	0	0	10	33	0	0	0	0	0	0	1	0	23	0	7	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	2	1	55	235	1	0	8	0	0	7	0	0	0	0	6	0	0	24	104	0	0	0	2	0	0	0	0
4.700	0	0	0	13	15	0	0	0	11	0	3	2	357	0	0	0	0	0	1	0	1	0	243	0	4	0	0	1	0	0	0	0	0	0	0	0	2	20	0	3	1	0	0	0	1	0	6	0	5	2	1	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	2	0	18	60	0	3	4	0	0	13	0	0	0	0	4	4	0	30	66	0	0	0	3	0	0	0	0
4.775	0	0	0	9	45	0	3	0	21	0	1	3	391	0	0	1	0	0	5	0	0	0	170	0	3	0	1	0	0	0	1	0	0	0	0	0	10	31	0	1	0	0	1	0	3	0	14	0	4	0	0	0	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	3	1	55	228	0	0	4	0	0	1	0	0	0	0	6	1	0	22	127	0	0	0	3	0	0	0	0
4.820	0	0	2	13	82	0	0	0	6	0	0	0	307	0	0	0	0	0	10	0	0	0	145	0	3	0	2	0	0	0	0	2	0	0	0	0	9	69	0	2	0	0	1	0	1	0	13	0	9	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	1	0	0	3	1	113	393	0	0	6	0	0	6	0	0	0	0	4	6	0	15	226	0	0	0	0	0	0	0	0
4.865	0	0	0	22	44	0	1	0	8	0	1	0	431	0	0	0	0	0	7	0	0	0	213	0	5	0	3	0	0	0	0	0	0	0	0	0	13	45	0	8	0	0	1	0	2	0	8	0	4	5	0	0	0	2	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	3	1	59	394	0	0	0	0	0	2	0	0	0	0	4	3	0	16	135	0	0	0	2	0	0	0	0
4.930	0	0	0	18	27	0	0	0	10	0	2	0	342	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	1	0	0	0	0	0	6	20	0	1	0	0	0	0	2	0	11	0	2	1	2	0	0	1	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	1	0	30	81	0	0	0	0	0	0	0	0	0	0	4	1	0	22	85	0	0	0	1	0	0	0	0
5.000	0	0	0	5	16	0	0	0	8	0	4	0	253	0	0	0	0	0	3	0	1	0	192	0	3	0	0	0	0	0	0	0	0	0	0	0	3	15	0	1	0	0	1	0	1	0	7	0	3	1	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	0	20	47	0	0	7	0	0	27	0	0	0	0	0	9	0	21	50	0	0	0	2	0	0	0	0
5.150	0	0	1	10	30	0	0	0	14	0	3	0	452	0	0	0	0	0	3	0	0	0	201	0	2	0	0	0	0	0	0	0	0	0	0	0	3	21	0	1	0	0	0	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	2	0	35	116	0	0	6	0	0	13	0	0	0	0	5	3	0	34	107	0	0	0	1	0	0	0	0
5.300	0	0	0	9	43	0	1	0	3	0	4	1	417	0	0	0	0	0	7	0	0	0	233	0	2	0	3	1	0	0	1	0	0	0	0	0	2	28	0	0	0	0	0	0	0	0	9	0	1	3	1	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	3	0	0	1	0	32	229	0	4	7	0	0	7	0	2	0	0	4	2	0	15	101	0	0	0	4	0	0	0	0
5.500	0	0	0	9	64	0	0	0	5	0	0	1	308	0	0	0	0	0	12	0	0	3	213	0	1	0	10	1	0	0	0	0	2	0	0	0	4	27	0	2	0	0	0	0	0	0	5	0	5	3	2	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	0	2	0	61	494	0	1	4	0	0	3	0	0	0	0	4	0	0	11	183	0	0	0	2	0	0	0	0
5.600	0	0	0	27	62	0	0	0	5	0	6	2	179	0	0	0	0	0	16	0	0	2	107	0	1	0	6	1	0	0	0	0	7	0	0	0	3	16	0	2	0	0	1	0	0	0	12	0	4	2	2	0	0	1	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	1	0	124	1114	0	0	5	0	2	1	0	0	0	0	2	3	0	9	427	0	0	0	0	0	0	0	0
5.700	0	0	1	8	111	0	0	0	2	0	0	1	174	0	0	0	0	0	14	0	0	1	129	0	2	0	13	2	0	0	0	0	9	0	0	0	7	25	0	5	0	0	1	0	2	0	9	1	2	1	4	0	0	0	1	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	2	0	123	807	0	0	4	0	1	1	0	0	0	0	1	9	0	7	379	0	0	0	2	0	0	0	0
5.800	0	0	0	24	70	0	0	0	4	0	2	3	154	0	0	0	0	0	6	0	0	0	147	0	3	0	4	0	0	0	0	1	24	2	0	0	2	19	0	7	0	0	0	0	1	0	19	0	2	2	1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	1	0	123	521	0	0	6	0	1	4	0	0	0	0	1	6	0	15	527	0	0	0	2	0	0	0	0
5.900	0	0	1	20	58	0	0	0	5	0	0	4	141	0	0	0	0	0	6	0	0	0	155	0	5	0	4	0	0	0	0	0	7	0	0	0	1	10	3	0	0	0	0	0	1	0	9	0	3	3	7	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	2	0	0	0	0	110	1509	0	0	1	0	0	3	0	0	0	0	5	4	0	30	385	0	0	0	1	0	0	0	0
6.100	1	0	1	23	49	0	0	0	3	0	1	1	159	0	0	0	0	0	6	0	0	0	190	0	6	0	4	0	0	0	0	1	7	2	0	0	0	11	0	6	0	0	2	0	3	0	6	0	2	2	4	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	2	0	0	0	0	97	996	0	0	6	0	1	2	0	0	0	0	3	3	0	11	332	0	0	0	2	0	0	0	0
6.200	0	0	0	19	36	0	0	0	5	0	5	0	177	0	0	0	0	0	4	0	0	0	168	0	6	0	2	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	14	0	1	4	3	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	0	0	70	904	0	0	3	0	0	3	0	0	0	0	1	2	0	18	252	0	1	0	4	0	0	0	0
6.300	0	0	0	56	32	0	0	0	1	0	8	3	112	0	0	0	0	0	4	0	0	0	190	0	15	0	2	0	0	0	0	0	1	0	0	0	2	17	0	3	0	0	1	0	0	0	12	0	1	4	11	0	0	1	1	0	0	0	0	26	0	0	0	0	1	0	0	2	0	0	0	0	34	24	0	0	5	0	0	4	0	0	0	0	2	7	0	8	950	0	0	0	2	0	0	0	0
6.500	1	0	3	76	29	0	0	0	6	0	14	6	162	0	0	0	0	0	1	0	0	0	190	0	15	0	2	0	0	0	0	0	0	0	0	0	3	25	0	2	0	0	0	0	1	2	25	0	1	7	9	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	3	0	0	0	6	22	92	0	0	6	0	0	7	0	0	0	0	6	4	0	19	1471	0	1	0	2	0	0	0	0
6.750	0	0	3	35	19	0	0	2	5	0	8	9	148	0	0	0	0	0	1	0	0	0	154	0	11	0	0	0	0	0	0	0	0	0	0	0	10	32	0	0	0	0	0	0	0	0	20	0	3	5	4	0	0	0	0	0	0	0	0	30	0	0	0	0	1	0	0	4	0	0	0	3	14	202	0	0	2	0	0	7	0	0	0	0	4	2	0	15	945	0	0	0	5	0	0	0	1
7.000	0	0	3	40	16	0	0	1	5	0	9	9	139	0	0	0	0	0	0	0	0	0	168	0	8	0	0	0	0	0	0	0	0	0	0	0	14	43	0	2	0	0	0	0	0	2	18	0	1	4	5	0	0	1	0	0	0	0	0	33	0	0	2	0	0	0	0	3	0	0	0	6	16	321	0	0	3	0	0	8	0	0	0	0	4	2	0	13	924	0	0	0	2	0	0	0	0
7.250	1	0	2	47	20	0	1	0	8	0	6	10	137	0	1	0	0	0	0	0	0	0	148	0	4	0	1	0	0	0	1	0	0	0	0	0	13	32	0	0	0	0	0	0	0	1	23	0	3	8	3	0	0	1	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	0	3	16	302	0	0	4	0	0	9	0	0	0	0	10	4	0	17	995	0	0	0	4	0	0	0	0
7.500	0	0	2	25	27	0	0	1	1	0	5	6	136	0	0	0	0	0	3	0	0	0	174	0	11	0	0	0	0	0	0	0	0	0	0	0	12	34	0	2	0	0	0	0	0	1	17	0	5	1	1	0	0	2	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	1	7	67	335	0	0	5	0	0	4	0	0	0	0	7	2	0	7	343	0	0	0	4	0	0	0	0
7.640	1	0	11	30	39	0	0	1	4	0	5	25	94	0	0	1	0	0	1	1	0	0	107	0	4	0	2	0	0	0	0	0	0	1	0	0	37	66	0	2	0	0	0	0	1	0	14	0	3	1	2	0	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0	3	0	0	3	19	10	349	1	0	4	0	0	6	0	0	0	0	5	0	0	13	269	0	0	0	4	0	1	0	0
7.750	1	0	6	28	63	0	0	0	1	0	7	10	93	0	0	0	0	0	5	0	0	0	78	0	2	0	1	1	0	0	0	5	1	0	0	0	32	85	0	0	0	0	0	0	0	0	15	0	3	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	1	18	15	63	0	0	4	0	0	3	0	0	0	0	3	5	0	29	83	0	0	0	3	0	0	0	1
7.810	0	0	3	18	39	0	0	1	6	0	3	5	75	0	0	1	0	0	0	0	0	0	67	0	2	0	0	1	0	0	0	5	0	0	0	0	62	147	0	0	0	0	0	0	0	1	13	0	4	2	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	1	1	14	6	119	0	0	0	0	1	1	0	0	0	0	2	2	0	28	87	0	0	0	1	0	2	0	1
7.860	0	0	9	11	29	0	0	1	4	0	2	9	84	0	0	0	0	0	1	0	0	0	86	0	3	0	0	1	0	0	0	6	0	0	0	0	85	143	0	2	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	5	16	14	24	1	0	3	1	0	4	0	0	0	0	3	0	0	9	117	0	0	0	1	0	1	0	0
7.910	0	0	5	25	26	0	0	2	4	0	6	4	97	0	0	0	0	0	4	0	0	0	47	0	4	0	0	1	0	0	0	3	0	0	0	0	87	161	0	0	0	0	0	0	0	0	14	0	0	1	1	0	0	0	0	0	0	0	0	25	2	0	2	0	0	0	0	0	0	0	2	10	15	85	0	0	3	1	0	1	0	0	0	0	7	3	0	10	153	0	0	0	1	0	1	0	0
8.000	0	0	7	25	47	0	0	0	12	0	3	14	97	0	0	0	0	0	0	0	0	0	105	0	0	0	2	0	1	0	0	3	2	0	0	0	48	119	0	0	0	0	0	0	0	2	10	0	2	5	2	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	5	1	2	8	14	15	25	0	0	2	0	0	5	0	0	0	0	8	0	0	20	177	0	0	0	2	0	0	0	0
8.150	1	0	1	30	40	0	0	1	2	0	0	11	117	0	0	0	0	0	0	0	0	0	107	0	1	0	1	0	0	0	0	2	0	0	0	0	38	97	0	3	0	0	0	0	0	1	14	0	0	1	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	2	1	0	2	14	15	121	1	0	4	0	0	5	0	0	0	0	3	0	0	23	162	0	0	0	4	0	0	0	0
8.200	0	0	3	38	39	0	0	1	11	0	11	15	114	0	0	1	0	0	2	0	0	0	95	0	1	0	0	0	0	0	0	1	1	0	0	0	23	89	0	0	0	0	0	0	0	0	9	0	0	1	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	3	6	23	19	84	0	0	1	0	0	2	0	0	0	0	1	5	0	32	245	0	0	0	3	0	0	0	0
8.230	0	0	6	63	51	0	1	2	6	0	8	19	94	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	2	0	0	0	0	29	76	0	2	0	0	0	0	1	0	9	0	3	1	3	0	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	5	0	0	3	26	5	10	1	0	3	2	0	3	0	0	0	0	7	1	0	30	230	0	0	0	1	0	0	0	1
8.250	0	0	0	40	54	0	0	5	1	0	4	15	104	0	1	0	0	0	3	1	0	0	91	0	1	0	0	0	0	0	0	3	0	0	0	0	13	39	0	0	0	0	0	0	0	1	17	0	7	5	2	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	1	1	26	6	50	0	0	7	0	0	9	0	0	0	0	4	3	0	38	104	0	0	0	3	0	0	0	0
8.270	0	0	6	54	49	0	1	0	7	0	9	16	92	0	0	0	0	0	4	0	0	0	117	0	1	0	0	0	0	0	1	2	0	0	0	0	6	57	0	0	0	0	0	0	0	0	9	0	0	2	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	3	0	0	3	12	5	13	0	0	3	0	0	5	0	0	0	0	6	0	0	31	270	0	0	0	1	0	0	0	0
8.310	0	0	4	71	34	0	0	1	9	0	8	10	104	0	0	0	0	0	4	0	0	0	69	0	3	0	0	0	0	0	0	2	0	0	0	0	25	119	0	0	0	0	0	0	0	0	12	0	0	3	1	0	0	0	0	0	0	0	0	24	0	0	0	0	0	1	0	1	0	0	6	8	17	21	0	0	0	0	0	2	0	0	0	0	5	2	0	12	133	0	0	0	3	0	0	0	0
8.390	2	0	5	7	59	0	0	0	1	0	1	5	85	0	0	1	0	0	2	0	0	1	84	0	1	0	1	1	0	0	0	3	0	0	0	0	44	149	0	1	0	0	0	0	0	1	4	0	3	3	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	3	11	18	35	0	0	5	0	0	2	0	0	0	0	2	0	0	8	32	0	0	0	1	0	0	0	0
8.500	2	0	6	7	90	0	0	5	1	0	0	8	63	0	0	0	0	0	2	0	0	0	64	0	1	0	1	2	0	0	0	5	0	0	0	0	54	205	0	0	0	0	1	0	0	5	11	0	1	2	1	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	1	1	0	1	7	16	87	0	0	3	0	0	4	0	0	0	0	3	1	0	3	57	0	0	0	2	0	2	0	0
8.620	0	0	12	6	72	0	0	3	0	0	1	7	114	0	0	0	0	1	1	0	0	0	64	0	1	0	3	2	0	0	1	9	0	0	0	0	52	165	0	0	0	0	0	0	1	2	8	0	1	0	0	0	0	2	0	0	0	0	0	15	0	0	2	0	0	0	0	0	1	0	5	13	16	122	0	0	1	0	0	1	0	0	0	0	3	1	0	8	25	0	0	0	0	1	0	0	1
8.750	1	0	4	6	57	0	0	3	1	0	2	7	121	0	0	0	0	0	1	0	0	0	66	0	0	0	0	0	0	0	0	10	0	1	0	0	57	140	0	1	0	0	0	0	0	5	10	0	0	3	2	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	2	0	5	4	22	50	0	0	2	0	0	3	0	0	0	0	3	4	0	6	28	0	0	0	5	0	0	0	0
8.860	1	0	7	10	55	0	0	1	3	0	1	7	150	0	0	0	0	0	5	0	0	0	74	0	1	0	0	1	0	0	0	5	0	0	0	0	75	166	0	1	0	0	0	0	0	1	7	0	0	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	1	0	5	18	17	143	0	0	1	0	0	1	0	0	1	0	1	3	0	10	35	0	0	0	1	0	2	0	2
9.000	0	0	4	9	40	0	0	1	2	0	0	6	136	0	0	0	0	0	2	0	0	0	72	0	0	0	0	2	0	0	0	9	2	0	0	0	71	141	0	1	0	0	0	0	0	2	14	0	2	2	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	11	18	139	0	2	1	0	0	3	0	0	0	0	0	0	0	7	22	0	0	0	1	0	0	0	0
9.150	0	0	0	2	31	0	1	0	1	0	0	4	138	0	0	0	0	0	1	0	0	0	57	0	0	0	2	1	0	0	0	3	0	0	0	0	77	139	0	0	0	0	1	0	0	4	10	0	5	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	1	0	7	4	24	175	0	2	3	0	0	6	0	0	0	0	3	0	0	6	14	0	0	0	2	0	1	0	0
9.300	0	0	7	6	34	0	0	1	2	0	0	11	136	0	0	0	0	0	5	0	0	0	74	0	0	0	0	4	0	0	0	3	0	0	0	0	94	190	0	0	0	0	0	0	0	5	11	0	2	2	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	1	0	2	5	29	127	0	5	1	0	1	2	0	0	0	0	6	3	0	7	10	0	0	0	2	0	1	0	0
9.400	0	0	11	7	43	0	0	2	5	0	1	10	175	0	0	0	0	0	0	0	0	0	69	0	0	0	0	4	0	0	0	10	2	0	0	0	83	169	0	0	0	0	0	0	0	4	7	0	0	2	1	0	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	2	1	0	2	11	16	49	0	5	3	0	0	4	0	0	0	0	3	3	0	11	25	0	0	0	3	0	0	0	0
9.500	0	0	10	5	63	0	0	6	1	0	3	15	199	0	0	0	0	0	6	0	0	0	113	0	1	0	0	7	0	0	2	14	4	0	0	0	174	293	0	1	0	0	2	0	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	6	17	115	350	0	6	3	0	0	2	0	0	0	1	2	1	0	4	64	0	0	0	1	0	4	0	0
9.600	0	0	4	7	34	0	0	0	1	0	0	5	129	0	0	0	0	0	2	0	0	0	57	0	0	0	1	5	0	0	0	9	0	0	0	0	82	150	0	0	0	0	0	0	0	1	4	0	1	1	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	9	31	79	0	7	1	0	0	3	0	0	0	0	0	1	0	2	23	0	0	0	1	0	0	0	0
9.700	0	0	4	6	22	0	0	3	2	0	0	1	227	0	0	1	0	0	0	0	0	0	68	0	0	0	2	9	0	0	0	7	0	0	0	0	83	138	0	0	0	0	0	0	0	4	5	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	1	11	99	281	0	18	1	0	0	2	0	0	0	0	0	1	0	4	27	0	0	0	1	0	1	0	0
9.800	1	0	3	12	32	0	0	1	3	0	0	6	459	0	0	0	0	0	1	0	0	0	53	0	2	0	0	7	0	0	6	7	0	2	0	0	84	129	0	0	0	0	1	0	1	0	5	0	1	3	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	1	1	0	5	47	377	0	3	3	0	0	0	0	1	0	1	3	1	0	11	31	0	0	0	3	0	1	0	0
10.000	2	0	4	13	32	0	0	3	1	0	1	13	167	0	0	0	0	1	1	0	0	0	63	0	0	0	0	5	0	0	0	10	2	2	1	0	140	169	0	1	0	0	1	0	0	4	9	0	5	3	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	4	6	64	621	0	4	4	0	0	2	0	0	0	0	1	2	0	8	34	0	0	0	3	0	1	0	0
10.200	1	0	5	14	50	0	0	5	0	0	0	4	98	0	0	1	0	0	4	0	0	0	57	0	1	0	0	3	0	0	0	3	3	0	0	0	153	229	0	0	0	0	0	0	0	3	2	0	1	3	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	29	120	740	0	2	3	0	0	1	0	0	0	0	1	3	0	4	50	0	0	0	5	0	1	0	0
