/* DATA DESCRIPTION:
Citation:	Kern, Oliver A (2021): Percentages of pollen data from late MIS 6 to MIS 1 from Füramoos, Southern Germany. PANGAEA, https://doi.org/10.1594/PANGAEA.934305
FU-2017	FU1	1-2	1.38	1.260	4.69	98.1	1.9	86.9	11.2	7.8	0.0	1.6	31.0	0.0	0.0	11.7	0.0	0.0	0.0	0.3	7.8	3.1	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.3	0.0	1.6	0.0	3.7	0.0	0.0	1.6	0.0	48.6	0.0	0.0	4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	8.4	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	6.4	0.0	6.7	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0
FU-2017	FU1	1-2	1.40	1.280	4.72	98.2	1.8	89.6	8.3	6.9	0.0	0.8	24.0	0.0	0.0	10.8	0.0	0.0	0.0	0.0	6.1	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3	0.0	0.5	0.0	0.8	0.0	0.0	1.3	0.0	54.8	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	1.6	0.0	0.3	0.0	0.0	0.0	0.0	8.2	0.0	0.0	0.5	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.3	0.0	3.1	0.0	1.6	0.0	0.3	0.0	0.0	0.0	0.0
FU-2017	FU1	1-2	1.42	1.300	4.74	95.7	4.3	79.3	16.1	9.2	0.3	2.9	18.0	0.7	0.3	15.4	0.3	0.0	0.0	0.0	8.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5	0.3	2.6	0.0	5.6	0.0	0.3	2.0	0.0	30.8	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3	0.0	3.0	0.0	0.3	0.0	0.0	0.0	0.3	13.8	0.3	0.0	0.0	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	5.0	0.0	0.7	0.0	0.0	0.0	0.3	0.0	0.0
FU-2017	FU1	1-2	1.44	1.320	4.80	97.0	3.0	86.2	10.8	7.7	0.0	3.2	18.0	0.9	0.0	13.4	0.6	0.0	0.0	0.0	7.1	2.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8	0.0	2.0	0.0	0.0	0.0	0.0	0.9	0.0	40.7	0.0	0.0	7.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	1.3	0.0	1.2	0.0	0.0	0.0	0.3	13.4	0.3	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	1.5	5.1	0.0	0.0	0.0	0.6	0.0	0.0	0.0	2.0	0.0	0.0
FU-2017	FU1	1-2	1.46	1.340	4.87	97.9	2.1	83.1	14.5	10.5	0.0	0.6	27.0	0.3	0.0	18.6	0.3	0.0	0.0	0.0	9.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5	0.0	0.6	0.0	5.1	0.0	0.0	1.5	0.0	31.5	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	2.1	0.3	0.0	0.0	0.0	0.0	0.0	13.8	0.9	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.3	0.0	3.5	0.0	0.9	0.0	0.0	0.0	0.6	0.0	0.0
FU-2017	FU1	1-2	1.48	1.360	4.93	98.6	1.4	87.9	10.1	6.1	0.0	0.6	21.0	0.3	0.3	11.5	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	0.3	0.0	0.3	0.0	0.0	0.6	0.0	54.8	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	0.0	1.7	0.3	0.3	0.0	0.0	0.0	0.0	7.2	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	2.3	0.0	3.9	0.0	0.0	0.0	0.3	0.0	0.3	0.0	0.0
FU-2017	FU1	1-2	1.50	1.380	5.00	95.8	4.2	66.5	29.0	25.3	0.0	2.6	27.0	0.0	0.0	9.7	1.0	0.0	0.0	0.0	23.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.3	1.3	0.0	0.6	0.0	0.0	1.3	0.0	21.4	0.0	0.0	4.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	0.0	2.6	0.0	1.3	0.0	0.0	0.0	0.3	17.2	0.0	0.0	1.3	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.1	0.0	1.0	0.0	0.0	0.0	0.3	0.0	0.0
FU-2017	FU1	1-2	1.52	1.400	5.06	96.2	3.8	67.2	28.7	25.1	0.0	2.2	17.0	0.3	0.0	14.8	0.9	0.0	0.0	0.0	24.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6	0.0	2.2	0.0	1.5	0.0	0.0	2.5	0.0	19.2	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0	16.6	0.3	0.0	0.6	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.3	3.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0
FU-2017	FU1	1-2	1.54	1.420	5.13	95.2	4.8	69.4	25.8	18.4	0.3	3.1	18.0	0.3	0.0	13.0	1.3	0.0	0.0	0.0	17.4	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.3	0.0	1.9	0.0	0.3	0.0	0.3	1.0	0.0	16.2	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	4.3	0.0	4.1	0.0	1.3	0.0	0.0	0.0	0.6	15.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.6	0.0	0.3	1.3	0.0	0.6	0.0	0.0	0.0	0.3	0.0	0.0
FU-2017	FU1	1-2	1.56	1.440	5.19	96.0	4.0	68.6	27.5	18.3	0.0	9.3	23.0	0.3	0.0	12.6	0.3	0.0	0.0	0.0	17.6	0.3	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3	0.0	8.0	0.0	1.3	0.0	0.0	2.0	0.0	14.6	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	4.3	0.0	1.3	0.0	0.0	0.0	0.0	21.3	0.0	0.0	0.7	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3	0.0	1.3	0.0	0.0	0.0	0.9	0.0	0.0
FU-2017	FU1	1-2	1.58	1.460	5.26	94.1	5.9	65.4	28.4	19.7	0.3	6.4	23.0	0.6	0.0	10.3	0.3	0.0	0.0	0.0	19.1	0.0	0.0	0.0	0.3	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.1	0.0	3.1	0.0	0.3	1.5	0.0	12.4	0.0	0.0	4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4	0.0	4.9	0.0	3.2	0.0	0.0	0.0	0.3	21.2	0.0	0.0	0.3	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	2.0	0.0	1.2	0.0	0.0	0.0	0.6	0.0	0.0
FU-2017	FU1	1-2	1.60	1.480	5.32	94.1	5.9	64.5	29.6	22.6	0.3	5.5	11.0	0.3	0.0	9.8	0.8	0.0	0.3	0.0	22.1	0.0	0.0	0.0	0.0	0.3	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.7	0.0	3.0	0.0	0.6	0.0	0.0	0.8	0.0	8.4	0.0	0.0	7.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9	0.0	2.7	0.0	2.5	0.0	0.0	0.0	0.6	13.1	0.0	0.0	0.6	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	3.4	0.0	0.0	4.5	0.0	2.0	0.0	0.0	0.0	0.5	0.0	0.0
FU-2017	FU1	1-2	1.62	1.500	5.39	97.0	3.0	62.0	34.9	30.4	0.3	1.8	9.0	0.0	0.0	15.4	0.0	0.0	0.3	0.0	30.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9	0.0	0.6	0.0	2.1	0.0	0.0	0.9	0.0	7.8	0.0	0.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	2.7	0.0	1.2	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	5.1	0.0	3.6	0.0	0.0	0.0	0.0	0.0	0.0
FU-2017	FU1	1-2	1.64	1.520	5.45	89.0	11.0	59.3	29.4	27.2	0.9	4.6	12.0	0.3	0.3	11.6	3.8	0.0	0.6	0.0	26.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.3	0.0	14.2	0.0	0.9	0.0	2.8	0.0	0.0	1.4	0.0	6.4	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	1.2	0.0	3.8	0.0	0.0	0.0	0.3	19.4	0.0	0.0	0.3	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	1.4	2.3	0.0	9.7	0.0	2.6	0.0	0.0	0.0	0.6	0.0	0.0
FU-2017	FU1	1-2	1.66	1.540	5.52	95.2	4.8	67.0	27.1	25.5	0.6	3.4	11.0	0.0	0.0	15.4	0.0	0.0	0.6	0.0	24.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2	0.0	1.1	0.0	2.7	0.0	0.0	1.1	0.0	3.6	0.0	0.0	5.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	1.5	0.0	2.2	0.0	0.0	0.0	0.0	17.7	0.0	0.0	0.3	0.3	0.6	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	12.1	0.0	8.2	0.0	3.6	0.0	0.0	0.0	0.3	0.0	0.0
FU-2017	FU1	1-2	1.68	1.560	5.58	89.9	10.1	58.4	31.2	30.5	1.0	8.5	17.0	0.0	0.0	9.4	1.0	0.0	1.0	0.0	30.2	0.0	0.3	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7	0.6	4.6	0.0	0.0	0.0	0.0	1.9	0.0	4.5	0.0	0.0	5.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.9	0.0	0.3	0.0	0.0	20.8	0.6	0.0	0.0	0.3	0.6	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	7.5	0.0	0.0	0.0	3.6	0.0	0.0	0.0	2.7	0.0	0.0
FU-2017	FU1	1-2	1.70	1.580	5.65	91.7	8.3	51.0	40.7	36.3	0.0	7.3	14.0	0.0	0.0	9.5	0.6	0.0	0.0	0.0	36.3	0.0	0.0	0.0	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	1.8	0.0	2.1	0.0	0.0	1.5	0.0	5.2	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.0	2.8	0.0	5.5	0.0	0.0	0.0	0.0	15.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	5.8	0.0	5.5	0.0	3.1	0.0	0.3	0.0	0.6	0.0	0.0
FU-2017	FU1	1-2	1.72	1.600	5.71	94.5	5.5	59.1	35.1	30.8	0.3	3.2	27.0	0.0	0.3	8.8	0.6	0.0	0.0	0.0	30.2	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.9	0.0	1.3	0.0	9.7	0.0	0.3	1.6	0.0	1.9	0.0	0.0	5.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	0.0	2.9	0.0	1.9	0.0	0.0	0.0	0.3	17.9	0.0	0.0	0.3	0.0	0.6	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	4.3	0.0	4.6	0.0	4.5	0.0	0.0	0.0	0.6	0.0	0.0
FU-2017	FU1	1-2	1.74	1.620	5.78	94.5	5.5	59.2	35.0	30.2	0.3	3.9	10.0	0.0	1.0	8.5	0.3	0.0	0.0	0.0	29.9	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7	0.0	1.6	0.3	3.1	0.0	0.0	1.3	0.0	3.3	0.0	0.0	6.2	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	0.0	2.8	0.0	2.3	0.0	0.0	0.0	0.3	23.7	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2.0	6.1	0.0	8.1	0.0	2.6	0.0	0.3	0.0	0.6	0.0	0.0
FU-2017	FU1	1-2	1.76	1.640	5.85	90.9	9.1	49.8	40.8	37.0	0.6	5.0	11.0	0.0	0.6	7.8	0.6	0.0	0.6	0.0	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7	0.0	0.9	0.0	4.2	0.0	0.0	2.5	0.0	4.1	0.0	0.0	4.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	2.2	0.0	2.8	0.0	4.1	0.0	0.0	0.0	0.9	14.1	0.0	0.0	0.9	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	8.1	0.0	2.7	0.0	3.8	0.0	0.0	0.0	0.3	0.0	0.0
FU-2017	FU1	1-2	1.78	1.660	5.92	92.3	7.7	59.2	32.5	29.3	0.0	8.2	24.0	0.0	0.3	10.7	0.6	0.0	0.0	0.0	28.1	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5	0.0	2.9	0.0	11.1	0.0	0.0	0.0	0.0	3.8	0.0	0.0	5.6	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.1	0.3	5.3	0.0	0.0	0.0	0.9	18.6	0.0	0.0	0.6	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.6	0.3	4.8	0.0	4.4	0.0	0.0	0.0	0.3	0.0	0.0
FU-2017	FU1	1-2	1.80	1.680	5.99	86.8	13.2	53.2	32.9	29.2	2.4	13.8	13.0	0.7	0.0	8.1	1.0	0.0	2.0	0.3	28.1	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	6.6	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	0.0	7.1	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.3	0.9	0.0	0.0	0.0	0.7	0.3	0.0	0.0	0.0	0.0	0.0	1.5	0.0	3.2	0.0	7.1	0.0	0.0	0.0	0.0	18.6	1.3	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	3.1	0.3	0.0	0.3	0.0	5.1	0.0	2.0	0.0	0.9	0.0	0.0
FU-2017	FU1	1-2	1.82	1.700	6.07	92.4	7.6	65.2	24.2	25.0	1.0	8.1	10.0	0.0	0.3	7.9	0.7	0.0	0.3	0.0	20.8	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.3	0.0	12.9	0.0	3.2	0.0	0.3	0.0	0.3	0.0	0.0	3.0	0.0	0.0	11.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.3	0.7	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	2.3	0.0	4.9	0.0	0.0	0.0	0.0	20.4	0.0	0.0	1.3	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	1.6	3.2	0.0	8.4	0.0	6.3	0.0	0.0	0.0	0.3	0.0	0.0
FU-2017	FU1	1-2	1.84	1.720	6.14	91.4	8.6	54.0	36.8	32.9	0.3	8.5	11.0	0.0	0.0	5.0	2.1	0.0	0.3	0.0	31.8	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1	0.0	3.4	0.0	3.7	0.0	0.0	0.6	0.0	2.4	0.0	0.0	4.5	0.0	0.0	0.3	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	3.4	0.0	5.0	0.0	0.0	0.0	0.3	18.1	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7	5.9	0.3	14.0	0.0	6.5	0.0	0.0	0.0	0.6	0.0	0.0
FU-2017	FU1	1-2	1.86	1.740	6.21	92.3	7.7	54.2	37.1	32.9	0.0	9.8	8.0	0.0	0.0	9.4	1.4	0.0	0.0	0.0	30.8	0.0	0.0	0.0	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7	0.0	5.9	0.0	3.1	0.0	0.0	0.3	0.0	1.0	0.0	0.0	4.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	3.0	0.0	3.3	0.0	3.8	0.0	0.0	0.0	0.7	15.4	0.7	0.0	1.0	0.0	0.7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	2.7	0.3	13.9	0.0	5.2	0.0	0.0	0.0	0.6	0.0	0.0
FU-2017	FU1	1-2	1.88	1.760	6.29	95.3	4.7	63.9	30.1	29.8	0.3	6.2	14.0	0.0	0.0	7.4	0.0	0.0	0.0	0.0	28.1	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.4	0.0	3.2	0.0	7.7	0.0	0.0	1.0	0.0	2.0	0.0	0.0	5.7	0.0	0.0	0.0	0.3	0.3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.8	0.0	3.0	0.0	0.0	0.0	0.3	25.8	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.7	0.0	6.3	0.0	5.7	0.0	0.0	0.0	0.0	0.0	0.0
FU-2017	FU1	1-2	1.90	1.780	6.36	93.3	6.7	59.8	32.8	27.9	0.0	7.9	11.0	0.0	0.0	6.4	0.3	0.0	0.0	0.0	26.6	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5	0.0	3.6	0.0	19.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.4	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	0.0	2.9	0.0	4.4	0.0	0.0	0.0	0.7	24.2	0.0	0.0	1.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.3	0.0	10.5	0.0	6.4	0.0	0.0	0.0	0.6	0.0	0.0
FU-2017	FU1	1-2	1.92	1.800	6.45	85.9	14.1	61.4	24.2	19.8	1.0	15.9	21.0	0.3	0.0	6.4	1.0	0.0	1.0	0.0	19.1	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	8.7	0.0	6.9	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	10.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	0.0	1.7	0.0	9.1	0.0	0.0	0.0	0.7	23.5	1.3	0.0	0.3	0.0	1.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.3	0.0	0.3	0.0	8.4	0.0	0.0	0.0	3.3	0.0	0.0
FU-2017	FU1	1-2	1.94	1.820	6.54	88.6	11.4	60.5	25.0	27.6	0.3	7.2	36.0	0.0	0.0	3.7	3.0	0.0	0.3	0.0	23.5	0.0	0.3	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4	0.0	3.9	0.0	31.2	0.0	0.0	1.7	0.0	1.3	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	2.7	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.7	0.0	3.4	0.0	0.0	0.0	1.3	30.6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.3	1.7	20.6	0.0	38.5	0.0	5.7	0.0	0.0	0.0	1.0	0.0	0.0
FU-2017	FU1	1-2	1.96	1.840	6.63	89.2	10.8	48.2	38.2	34.9	1.3	6.9	27.0	0.0	1.3	4.4	2.5	0.0	0.0	0.0	31.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2	0.3	3.1	0.0	19.2	0.0	1.0	1.3	0.0	0.6	0.0	0.0	5.4	0.0	0.0	0.0	0.3	0.0	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1	0.0	2.7	0.0	3.8	0.0	0.0	0.0	0.6	20.9	0.0	0.0	0.6	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	0.9	0.0	9.5	0.0	4.8	0.0	0.0	0.0	0.6	0.3	0.0
FU-2017	FU1	1-2	1.98	1.860	6.72	87.0	13.0	54.5	30.4	31.7	0.0	13.0	25.0	0.0	0.0	2.7	2.1	0.0	0.0	0.0	24.9	0.0	0.0	0.0	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	5.3	0.0	8.4	0.0	0.0	0.9	0.0	0.6	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0	4.1	0.0	1.3	0.0	7.7	0.0	0.0	0.0	0.6	15.1	0.3	0.0	4.7	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	2.4	1.7	0.3	2.3	0.0	7.7	0.0	0.0	0.0	0.0	0.3	0.0
